x_um,T_K,fl,T_analytical,front_analytical_um,time_ms,snapshot
0,1923,0.99824,1923,9.62591,0.2,0
5.01253,1917.33,0.873969,1899.34,9.62591,0.2,0
10.0251,1909.23,0.694065,1878,9.62591,0.2,0
15.0376,1900.56,0.501416,1878,9.62591,0.2,0
20.0501,1891.91,0.309039,1878,9.62591,0.2,0
25.0627,1884.44,0.143216,1878,9.62591,0.2,0
30.0752,1879.71,0.0379774,1878,9.62591,0.2,0
35.0877,1878.07,0.00147569,1878,9.62591,0.2,0
40.1003,1877.93,0,1878,9.62591,0.2,0
45.1128,1877.93,0,1878,9.62591,0.2,0
50.1253,1877.93,0,1878,9.62591,0.2,0
55.1378,1877.94,0,1878,9.62591,0.2,0
60.1504,1877.95,0,1878,9.62591,0.2,0
65.1629,1877.97,0,1878,9.62591,0.2,0
70.1754,1877.99,0,1878,9.62591,0.2,0
75.188,1877.99,0,1878,9.62591,0.2,0
80.2005,1878,0,1878,9.62591,0.2,0
85.213,1878,0,1878,9.62591,0.2,0
90.2256,1878,0,1878,9.62591,0.2,0
95.2381,1878,0,1878,9.62591,0.2,0
100.251,1878,0,1878,9.62591,0.2,0
105.263,1878,0,1878,9.62591,0.2,0
110.276,1878,2.71267e-06,1878,9.62591,0.2,0
115.288,1878,0,1878,9.62591,0.2,0
120.301,1878,0,1878,9.62591,0.2,0
125.313,1878,0,1878,9.62591,0.2,0
130.326,1878,0,1878,9.62591,0.2,0
135.338,1878,0,1878,9.62591,0.2,0
140.351,1878,0,1878,9.62591,0.2,0
145.363,1878,0,1878,9.62591,0.2,0
150.376,1878,0,1878,9.62591,0.2,0
155.388,1878,0,1878,9.62591,0.2,0
160.401,1878,0,1878,9.62591,0.2,0
165.414,1878,0,1878,9.62591,0.2,0
170.426,1878,0,1878,9.62591,0.2,0
175.439,1878,0,1878,9.62591,0.2,0
180.451,1878,0,1878,9.62591,0.2,0
185.464,1878,0,1878,9.62591,0.2,0
190.476,1878,0,1878,9.62591,0.2,0
195.489,1878,0,1878,9.62591,0.2,0
200.501,1878,0,1878,9.62591,0.2,0
205.514,1878,0,1878,9.62591,0.2,0
210.526,1878,0,1878,9.62591,0.2,0
215.539,1878,0,1878,9.62591,0.2,0
220.551,1878,0,1878,9.62591,0.2,0
225.564,1878,0,1878,9.62591,0.2,0
230.576,1878,0,1878,9.62591,0.2,0
235.589,1878,0,1878,9.62591,0.2,0
240.602,1878,0,1878,9.62591,0.2,0
245.614,1878,0,1878,9.62591,0.2,0
250.627,1878,0,1878,9.62591,0.2,0
255.639,1878,0,1878,9.62591,0.2,0
260.652,1878,0,1878,9.62591,0.2,0
265.664,1878,0,1878,9.62591,0.2,0
270.677,1878,0,1878,9.62591,0.2,0
275.689,1878,0,1878,9.62591,0.2,0
280.702,1878,0,1878,9.62591,0.2,0
285.714,1878,0,1878,9.62591,0.2,0
290.727,1878,0,1878,9.62591,0.2,0
295.739,1878,0,1878,9.62591,0.2,0
300.752,1878,0,1878,9.62591,0.2,0
305.764,1878,0,1878,9.62591,0.2,0
310.777,1878,0,1878,9.62591,0.2,0
315.789,1878,0,1878,9.62591,0.2,0
320.802,1878,0,1878,9.62591,0.2,0
325.815,1878,0,1878,9.62591,0.2,0
330.827,1878,0,1878,9.62591,0.2,0
335.84,1878,0,1878,9.62591,0.2,0
340.852,1878,0,1878,9.62591,0.2,0
345.865,1878,0,1878,9.62591,0.2,0
350.877,1878,0,1878,9.62591,0.2,0
355.89,1878,0,1878,9.62591,0.2,0
360.902,1878,0,1878,9.62591,0.2,0
365.915,1878,0,1878,9.62591,0.2,0
370.927,1878,0,1878,9.62591,0.2,0
375.94,1878,0,1878,9.62591,0.2,0
380.952,1878,0,1878,9.62591,0.2,0
385.965,1878,0,1878,9.62591,0.2,0
390.977,1878,0,1878,9.62591,0.2,0
395.99,1878,0,1878,9.62591,0.2,0
401.003,1878,0,1878,9.62591,0.2,0
406.015,1878,0,1878,9.62591,0.2,0
411.028,1878,0,1878,9.62591,0.2,0
416.04,1878,0,1878,9.62591,0.2,0
421.053,1878,0,1878,9.62591,0.2,0
426.065,1878,0,1878,9.62591,0.2,0
431.078,1878,0,1878,9.62591,0.2,0
436.09,1878,0,1878,9.62591,0.2,0
441.103,1878,0,1878,9.62591,0.2,0
446.115,1878,0,1878,9.62591,0.2,0
451.128,1878,0,1878,9.62591,0.2,0
456.14,1878,0,1878,9.62591,0.2,0
461.153,1878,0,1878,9.62591,0.2,0
466.165,1878,0,1878,9.62591,0.2,0
471.178,1878,0,1878,9.62591,0.2,0
476.19,1878,0,1878,9.62591,0.2,0
481.203,1878,0,1878,9.62591,0.2,0
486.216,1878,0,1878,9.62591,0.2,0
491.228,1878,0,1878,9.62591,0.2,0
496.241,1878,0,1878,9.62591,0.2,0
501.253,1878,0,1878,9.62591,0.2,0
506.266,1878,0,1878,9.62591,0.2,0
511.278,1878,0,1878,9.62591,0.2,0
516.291,1878,0,1878,9.62591,0.2,0
521.303,1878,0,1878,9.62591,0.2,0
526.316,1878,0,1878,9.62591,0.2,0
531.328,1878,0,1878,9.62591,0.2,0
536.341,1878,0,1878,9.62591,0.2,0
541.353,1878,0,1878,9.62591,0.2,0
546.366,1878,0,1878,9.62591,0.2,0
551.378,1878,0,1878,9.62591,0.2,0
556.391,1878,0,1878,9.62591,0.2,0
561.404,1878,0,1878,9.62591,0.2,0
566.416,1878,0,1878,9.62591,0.2,0
571.429,1878,0,1878,9.62591,0.2,0
576.441,1878,0,1878,9.62591,0.2,0
581.454,1878,0,1878,9.62591,0.2,0
586.466,1878,0,1878,9.62591,0.2,0
591.479,1878,0,1878,9.62591,0.2,0
596.491,1878,0,1878,9.62591,0.2,0
601.504,1878,0,1878,9.62591,0.2,0
606.516,1878,0,1878,9.62591,0.2,0
611.529,1878,0,1878,9.62591,0.2,0
616.541,1878,0,1878,9.62591,0.2,0
621.554,1878,0,1878,9.62591,0.2,0
626.566,1878,0,1878,9.62591,0.2,0
631.579,1878,0,1878,9.62591,0.2,0
636.591,1878,0,1878,9.62591,0.2,0
641.604,1878,0,1878,9.62591,0.2,0
646.617,1878,0,1878,9.62591,0.2,0
651.629,1878,0,1878,9.62591,0.2,0
656.642,1878,0,1878,9.62591,0.2,0
661.654,1878,0,1878,9.62591,0.2,0
666.667,1878,0,1878,9.62591,0.2,0
671.679,1878,0,1878,9.62591,0.2,0
676.692,1878,0,1878,9.62591,0.2,0
681.704,1878,0,1878,9.62591,0.2,0
686.717,1878,0,1878,9.62591,0.2,0
691.729,1878,0,1878,9.62591,0.2,0
696.742,1878,0,1878,9.62591,0.2,0
701.754,1878,0,1878,9.62591,0.2,0
706.767,1878,0,1878,9.62591,0.2,0
711.779,1878,0,1878,9.62591,0.2,0
716.792,1878,0,1878,9.62591,0.2,0
721.805,1878,0,1878,9.62591,0.2,0
726.817,1878,0,1878,9.62591,0.2,0
731.83,1878,0,1878,9.62591,0.2,0
736.842,1878,0,1878,9.62591,0.2,0
741.855,1878,0,1878,9.62591,0.2,0
746.867,1878,0,1878,9.62591,0.2,0
751.88,1878,0,1878,9.62591,0.2,0
756.892,1878,0,1878,9.62591,0.2,0
761.905,1878,0,1878,9.62591,0.2,0
766.917,1878,0,1878,9.62591,0.2,0
771.93,1878,0,1878,9.62591,0.2,0
776.942,1878,0,1878,9.62591,0.2,0
781.955,1878,0,1878,9.62591,0.2,0
786.967,1878,0,1878,9.62591,0.2,0
791.98,1878,0,1878,9.62591,0.2,0
796.992,1878,0,1878,9.62591,0.2,0
802.005,1878,0,1878,9.62591,0.2,0
807.018,1878,0,1878,9.62591,0.2,0
812.03,1878,0,1878,9.62591,0.2,0
817.043,1878,0,1878,9.62591,0.2,0
822.055,1878,0,1878,9.62591,0.2,0
827.068,1878,0,1878,9.62591,0.2,0
832.08,1878,0,1878,9.62591,0.2,0
837.093,1878,0,1878,9.62591,0.2,0
842.105,1878,0,1878,9.62591,0.2,0
847.118,1878,0,1878,9.62591,0.2,0
852.13,1878,0,1878,9.62591,0.2,0
857.143,1878,0,1878,9.62591,0.2,0
862.155,1878,0,1878,9.62591,0.2,0
867.168,1878,0,1878,9.62591,0.2,0
872.18,1878,0,1878,9.62591,0.2,0
877.193,1878,0,1878,9.62591,0.2,0
882.206,1878,0,1878,9.62591,0.2,0
887.218,1878,0,1878,9.62591,0.2,0
892.231,1878,0,1878,9.62591,0.2,0
897.243,1878,0,1878,9.62591,0.2,0
902.256,1878,0,1878,9.62591,0.2,0
907.268,1878,0,1878,9.62591,0.2,0
912.281,1878,0,1878,9.62591,0.2,0
917.293,1878,0,1878,9.62591,0.2,0
922.306,1878,0,1878,9.62591,0.2,0
927.318,1878,0,1878,9.62591,0.2,0
932.331,1878,0,1878,9.62591,0.2,0
937.343,1878,0,1878,9.62591,0.2,0
942.356,1878,0,1878,9.62591,0.2,0
947.368,1878,0,1878,9.62591,0.2,0
952.381,1878,0,1878,9.62591,0.2,0
957.393,1878,0,1878,9.62591,0.2,0
962.406,1878,0,1878,9.62591,0.2,0
967.419,1878,0,1878,9.62591,0.2,0
972.431,1878,0,1878,9.62591,0.2,0
977.444,1878,0,1878,9.62591,0.2,0
982.456,1878,0,1878,9.62591,0.2,0
987.469,1878,0,1878,9.62591,0.2,0
992.481,1878,0,1878,9.62591,0.2,0
997.494,1878,0,1878,9.62591,0.2,0
1002.51,1878,0,1878,9.62591,0.2,0
1007.52,1878,0,1878,9.62591,0.2,0
1012.53,1878,0,1878,9.62591,0.2,0
1017.54,1878,0,1878,9.62591,0.2,0
1022.56,1878,0,1878,9.62591,0.2,0
1027.57,1878,0,1878,9.62591,0.2,0
1032.58,1878,0,1878,9.62591,0.2,0
1037.59,1878,0,1878,9.62591,0.2,0
1042.61,1878,0,1878,9.62591,0.2,0
1047.62,1878,0,1878,9.62591,0.2,0
1052.63,1878,0,1878,9.62591,0.2,0
1057.64,1878,0,1878,9.62591,0.2,0
1062.66,1878,0,1878,9.62591,0.2,0
1067.67,1878,0,1878,9.62591,0.2,0
1072.68,1878,0,1878,9.62591,0.2,0
1077.69,1878,0,1878,9.62591,0.2,0
1082.71,1878,0,1878,9.62591,0.2,0
1087.72,1878,0,1878,9.62591,0.2,0
1092.73,1878,0,1878,9.62591,0.2,0
1097.74,1878,0,1878,9.62591,0.2,0
1102.76,1878,0,1878,9.62591,0.2,0
1107.77,1878,0,1878,9.62591,0.2,0
1112.78,1878,0,1878,9.62591,0.2,0
1117.79,1878,0,1878,9.62591,0.2,0
1122.81,1878,0,1878,9.62591,0.2,0
1127.82,1878,0,1878,9.62591,0.2,0
1132.83,1878,0,1878,9.62591,0.2,0
1137.84,1878,0,1878,9.62591,0.2,0
1142.86,1878,0,1878,9.62591,0.2,0
1147.87,1878,0,1878,9.62591,0.2,0
1152.88,1878,0,1878,9.62591,0.2,0
1157.89,1878,0,1878,9.62591,0.2,0
1162.91,1878,0,1878,9.62591,0.2,0
1167.92,1878,0,1878,9.62591,0.2,0
1172.93,1878,0,1878,9.62591,0.2,0
1177.94,1878,0,1878,9.62591,0.2,0
1182.96,1878,0,1878,9.62591,0.2,0
1187.97,1878,0,1878,9.62591,0.2,0
1192.98,1878,0,1878,9.62591,0.2,0
1197.99,1878,0,1878,9.62591,0.2,0
1203.01,1878,0,1878,9.62591,0.2,0
1208.02,1878,0,1878,9.62591,0.2,0
1213.03,1878,0,1878,9.62591,0.2,0
1218.05,1878,0,1878,9.62591,0.2,0
1223.06,1878,0,1878,9.62591,0.2,0
1228.07,1878,0,1878,9.62591,0.2,0
1233.08,1878,0,1878,9.62591,0.2,0
1238.1,1878,0,1878,9.62591,0.2,0
1243.11,1878,0,1878,9.62591,0.2,0
1248.12,1878,0,1878,9.62591,0.2,0
1253.13,1878,0,1878,9.62591,0.2,0
1258.15,1878,0,1878,9.62591,0.2,0
1263.16,1878,0,1878,9.62591,0.2,0
1268.17,1878,0,1878,9.62591,0.2,0
1273.18,1878,0,1878,9.62591,0.2,0
1278.2,1878,0,1878,9.62591,0.2,0
1283.21,1878,0,1878,9.62591,0.2,0
1288.22,1878,0,1878,9.62591,0.2,0
1293.23,1878,0,1878,9.62591,0.2,0
1298.25,1878,0,1878,9.62591,0.2,0
1303.26,1878,0,1878,9.62591,0.2,0
1308.27,1878,0,1878,9.62591,0.2,0
1313.28,1878,0,1878,9.62591,0.2,0
1318.3,1878,0,1878,9.62591,0.2,0
1323.31,1878,0,1878,9.62591,0.2,0
1328.32,1878,0,1878,9.62591,0.2,0
1333.33,1878,0,1878,9.62591,0.2,0
1338.35,1878,0,1878,9.62591,0.2,0
1343.36,1878,0,1878,9.62591,0.2,0
1348.37,1878,0,1878,9.62591,0.2,0
1353.38,1878,0,1878,9.62591,0.2,0
1358.4,1878,0,1878,9.62591,0.2,0
1363.41,1878,0,1878,9.62591,0.2,0
1368.42,1878,0,1878,9.62591,0.2,0
1373.43,1878,0,1878,9.62591,0.2,0
1378.45,1878,0,1878,9.62591,0.2,0
1383.46,1878,0,1878,9.62591,0.2,0
1388.47,1878,0,1878,9.62591,0.2,0
1393.48,1878,0,1878,9.62591,0.2,0
1398.5,1878,0,1878,9.62591,0.2,0
1403.51,1878,0,1878,9.62591,0.2,0
1408.52,1878,0,1878,9.62591,0.2,0
1413.53,1878,0,1878,9.62591,0.2,0
1418.55,1878,0,1878,9.62591,0.2,0
1423.56,1878,0,1878,9.62591,0.2,0
1428.57,1878,0,1878,9.62591,0.2,0
1433.58,1878,0,1878,9.62591,0.2,0
1438.6,1878,0,1878,9.62591,0.2,0
1443.61,1878,0,1878,9.62591,0.2,0
1448.62,1878,0,1878,9.62591,0.2,0
1453.63,1878,0,1878,9.62591,0.2,0
1458.65,1878,0,1878,9.62591,0.2,0
1463.66,1878,0,1878,9.62591,0.2,0
1468.67,1878,0,1878,9.62591,0.2,0
1473.68,1878,0,1878,9.62591,0.2,0
1478.7,1878,0,1878,9.62591,0.2,0
1483.71,1878,0,1878,9.62591,0.2,0
1488.72,1878,0,1878,9.62591,0.2,0
1493.73,1878,0,1878,9.62591,0.2,0
1498.75,1878,0,1878,9.62591,0.2,0
1503.76,1878,0,1878,9.62591,0.2,0
1508.77,1878,0,1878,9.62591,0.2,0
1513.78,1878,0,1878,9.62591,0.2,0
1518.8,1878,0,1878,9.62591,0.2,0
1523.81,1878,0,1878,9.62591,0.2,0
1528.82,1878,0,1878,9.62591,0.2,0
1533.83,1878,0,1878,9.62591,0.2,0
1538.85,1878,0,1878,9.62591,0.2,0
1543.86,1878,0,1878,9.62591,0.2,0
1548.87,1878,0,1878,9.62591,0.2,0
1553.88,1878,0,1878,9.62591,0.2,0
1558.9,1878,0,1878,9.62591,0.2,0
1563.91,1878,0,1878,9.62591,0.2,0
1568.92,1878,0,1878,9.62591,0.2,0
1573.93,1878,0,1878,9.62591,0.2,0
1578.95,1878,0,1878,9.62591,0.2,0
1583.96,1878,0,1878,9.62591,0.2,0
1588.97,1878,0,1878,9.62591,0.2,0
1593.98,1878,0,1878,9.62591,0.2,0
1599,1878,0,1878,9.62591,0.2,0
1604.01,1878,0,1878,9.62591,0.2,0
1609.02,1878,0,1878,9.62591,0.2,0
1614.04,1878,0,1878,9.62591,0.2,0
1619.05,1878,0,1878,9.62591,0.2,0
1624.06,1878,0,1878,9.62591,0.2,0
1629.07,1878,0,1878,9.62591,0.2,0
1634.09,1878,0,1878,9.62591,0.2,0
1639.1,1878,0,1878,9.62591,0.2,0
1644.11,1878,0,1878,9.62591,0.2,0
1649.12,1878,0,1878,9.62591,0.2,0
1654.14,1878,0,1878,9.62591,0.2,0
1659.15,1878,0,1878,9.62591,0.2,0
1664.16,1878,0,1878,9.62591,0.2,0
1669.17,1878,0,1878,9.62591,0.2,0
1674.19,1878,0,1878,9.62591,0.2,0
1679.2,1878,0,1878,9.62591,0.2,0
1684.21,1878,0,1878,9.62591,0.2,0
1689.22,1878,0,1878,9.62591,0.2,0
1694.24,1878,0,1878,9.62591,0.2,0
1699.25,1878,0,1878,9.62591,0.2,0
1704.26,1878,0,1878,9.62591,0.2,0
1709.27,1878,0,1878,9.62591,0.2,0
1714.29,1878,0,1878,9.62591,0.2,0
1719.3,1878,0,1878,9.62591,0.2,0
1724.31,1878,0,1878,9.62591,0.2,0
1729.32,1878,0,1878,9.62591,0.2,0
1734.34,1878,0,1878,9.62591,0.2,0
1739.35,1878,0,1878,9.62591,0.2,0
1744.36,1878,0,1878,9.62591,0.2,0
1749.37,1878,0,1878,9.62591,0.2,0
1754.39,1878,0,1878,9.62591,0.2,0
1759.4,1878,0,1878,9.62591,0.2,0
1764.41,1878,0,1878,9.62591,0.2,0
1769.42,1878,0,1878,9.62591,0.2,0
1774.44,1878,0,1878,9.62591,0.2,0
1779.45,1878,0,1878,9.62591,0.2,0
1784.46,1878,0,1878,9.62591,0.2,0
1789.47,1878,0,1878,9.62591,0.2,0
1794.49,1878,0,1878,9.62591,0.2,0
1799.5,1878,0,1878,9.62591,0.2,0
1804.51,1878,0,1878,9.62591,0.2,0
1809.52,1878,0,1878,9.62591,0.2,0
1814.54,1878,0,1878,9.62591,0.2,0
1819.55,1878,0,1878,9.62591,0.2,0
1824.56,1878,0,1878,9.62591,0.2,0
1829.57,1878,0,1878,9.62591,0.2,0
1834.59,1878,0,1878,9.62591,0.2,0
1839.6,1878,0,1878,9.62591,0.2,0
1844.61,1878,0,1878,9.62591,0.2,0
1849.62,1878,0,1878,9.62591,0.2,0
1854.64,1878,0,1878,9.62591,0.2,0
1859.65,1878,0,1878,9.62591,0.2,0
1864.66,1878,0,1878,9.62591,0.2,0
1869.67,1878,0,1878,9.62591,0.2,0
1874.69,1878,0,1878,9.62591,0.2,0
1879.7,1878,0,1878,9.62591,0.2,0
1884.71,1878,0,1878,9.62591,0.2,0
1889.72,1878,0,1878,9.62591,0.2,0
1894.74,1878,0,1878,9.62591,0.2,0
1899.75,1878,0,1878,9.62591,0.2,0
1904.76,1878,0,1878,9.62591,0.2,0
1909.77,1878,0,1878,9.62591,0.2,0
1914.79,1878,0,1878,9.62591,0.2,0
1919.8,1878,0,1878,9.62591,0.2,0
1924.81,1878,0,1878,9.62591,0.2,0
1929.82,1878,0,1878,9.62591,0.2,0
1934.84,1878,0,1878,9.62591,0.2,0
1939.85,1878,0,1878,9.62591,0.2,0
1944.86,1878,0,1878,9.62591,0.2,0
1949.87,1878,0,1878,9.62591,0.2,0
1954.89,1878,0,1878,9.62591,0.2,0
1959.9,1878,0,1878,9.62591,0.2,0
1964.91,1878,0,1878,9.62591,0.2,0
1969.92,1878,0,1878,9.62591,0.2,0
1974.94,1878,0,1878,9.62591,0.2,0
1979.95,1878,2.71267e-06,1878,9.62591,0.2,0
1984.96,1878,0,1878,9.62591,0.2,0
1989.97,1878,0,1878,9.62591,0.2,0
1994.99,1878,2.71267e-06,1878,9.62591,0.2,0
2000,1878,2.71267e-06,1878,9.62591,0.2,0
0,1923,0.998882,1923,15.2199,0.5,1
5.01253,1919.47,0.92159,1908,15.2199,0.5,1
10.0251,1914.54,0.812071,1893.13,15.2199,0.5,1
15.0376,1909.3,0.695573,1878.52,15.2199,0.5,1
20.0501,1903.81,0.573568,1878,15.2199,0.5,1
25.0627,1898.19,0.448747,1878,15.2199,0.5,1
30.0752,1892.66,0.32576,1878,15.2199,0.5,1
35.0877,1887.54,0.21189,1878,15.2199,0.5,1
40.1003,1883.28,0.117304,1878,15.2199,0.5,1
45.1128,1880.33,0.0517117,1878,15.2199,0.5,1
50.1253,1878.75,0.0167562,1878,15.2199,0.5,1
55.1378,1878.14,0.00316026,1878,15.2199,0.5,1
60.1504,1877.99,0,1878,15.2199,0.5,1
65.1629,1877.99,0,1878,15.2199,0.5,1
70.1754,1877.99,0,1878,15.2199,0.5,1
75.188,1877.99,0,1878,15.2199,0.5,1
80.2005,1878,0,1878,15.2199,0.5,1
85.213,1878,0,1878,15.2199,0.5,1
90.2256,1878,0,1878,15.2199,0.5,1
95.2381,1878,0,1878,15.2199,0.5,1
100.251,1878,0,1878,15.2199,0.5,1
105.263,1878,0,1878,15.2199,0.5,1
110.276,1878,2.71267e-06,1878,15.2199,0.5,1
115.288,1878,0,1878,15.2199,0.5,1
120.301,1878,0,1878,15.2199,0.5,1
125.313,1878,0,1878,15.2199,0.5,1
130.326,1878,0,1878,15.2199,0.5,1
135.338,1878,0,1878,15.2199,0.5,1
140.351,1878,0,1878,15.2199,0.5,1
145.363,1878,0,1878,15.2199,0.5,1
150.376,1878,0,1878,15.2199,0.5,1
155.388,1878,0,1878,15.2199,0.5,1
160.401,1878,0,1878,15.2199,0.5,1
165.414,1878,0,1878,15.2199,0.5,1
170.426,1878,0,1878,15.2199,0.5,1
175.439,1878,0,1878,15.2199,0.5,1
180.451,1878,0,1878,15.2199,0.5,1
185.464,1878,0,1878,15.2199,0.5,1
190.476,1878,0,1878,15.2199,0.5,1
195.489,1878,0,1878,15.2199,0.5,1
200.501,1878,0,1878,15.2199,0.5,1
205.514,1878,0,1878,15.2199,0.5,1
210.526,1878,0,1878,15.2199,0.5,1
215.539,1878,0,1878,15.2199,0.5,1
220.551,1878,0,1878,15.2199,0.5,1
225.564,1878,0,1878,15.2199,0.5,1
230.576,1878,0,1878,15.2199,0.5,1
235.589,1878,0,1878,15.2199,0.5,1
240.602,1878,0,1878,15.2199,0.5,1
245.614,1878,0,1878,15.2199,0.5,1
250.627,1878,0,1878,15.2199,0.5,1
255.639,1878,0,1878,15.2199,0.5,1
260.652,1878,0,1878,15.2199,0.5,1
265.664,1878,0,1878,15.2199,0.5,1
270.677,1878,0,1878,15.2199,0.5,1
275.689,1878,0,1878,15.2199,0.5,1
280.702,1878,0,1878,15.2199,0.5,1
285.714,1878,0,1878,15.2199,0.5,1
290.727,1878,0,1878,15.2199,0.5,1
295.739,1878,0,1878,15.2199,0.5,1
300.752,1878,0,1878,15.2199,0.5,1
305.764,1878,0,1878,15.2199,0.5,1
310.777,1878,0,1878,15.2199,0.5,1
315.789,1878,0,1878,15.2199,0.5,1
320.802,1878,0,1878,15.2199,0.5,1
325.815,1878,0,1878,15.2199,0.5,1
330.827,1878,0,1878,15.2199,0.5,1
335.84,1878,0,1878,15.2199,0.5,1
340.852,1878,0,1878,15.2199,0.5,1
345.865,1878,0,1878,15.2199,0.5,1
350.877,1878,0,1878,15.2199,0.5,1
355.89,1878,0,1878,15.2199,0.5,1
360.902,1878,0,1878,15.2199,0.5,1
365.915,1878,0,1878,15.2199,0.5,1
370.927,1878,0,1878,15.2199,0.5,1
375.94,1878,0,1878,15.2199,0.5,1
380.952,1878,0,1878,15.2199,0.5,1
385.965,1878,0,1878,15.2199,0.5,1
390.977,1878,0,1878,15.2199,0.5,1
395.99,1878,0,1878,15.2199,0.5,1
401.003,1878,0,1878,15.2199,0.5,1
406.015,1878,0,1878,15.2199,0.5,1
411.028,1878,0,1878,15.2199,0.5,1
416.04,1878,0,1878,15.2199,0.5,1
421.053,1878,0,1878,15.2199,0.5,1
426.065,1878,0,1878,15.2199,0.5,1
