x_um,T_K,fl,T_analytical,front_analytical_um,time_ms,snapshot
431.078,1878,0,1878,15.2199,0.5,1
436.09,1878,0,1878,15.2199,0.5,1
441.103,1878,0,1878,15.2199,0.5,1
446.115,1878,0,1878,15.2199,0.5,1
451.128,1878,0,1878,15.2199,0.5,1
456.14,1878,0,1878,15.2199,0.5,1
461.153,1878,0,1878,15.2199,0.5,1
466.165,1878,0,1878,15.2199,0.5,1
471.178,1878,0,1878,15.2199,0.5,1
476.19,1878,0,1878,15.2199,0.5,1
481.203,1878,0,1878,15.2199,0.5,1
486.216,1878,0,1878,15.2199,0.5,1
491.228,1878,0,1878,15.2199,0.5,1
496.241,1878,0,1878,15.2199,0.5,1
501.253,1878,0,1878,15.2199,0.5,1
506.266,1878,0,1878,15.2199,0.5,1
511.278,1878,0,1878,15.2199,0.5,1
516.291,1878,0,1878,15.2199,0.5,1
521.303,1878,0,1878,15.2199,0.5,1
526.316,1878,0,1878,15.2199,0.5,1
531.328,1878,0,1878,15.2199,0.5,1
536.341,1878,0,1878,15.2199,0.5,1
541.353,1878,0,1878,15.2199,0.5,1
546.366,1878,0,1878,15.2199,0.5,1
551.378,1878,0,1878,15.2199,0.5,1
556.391,1878,0,1878,15.2199,0.5,1
561.404,1878,0,1878,15.2199,0.5,1
566.416,1878,0,1878,15.2199,0.5,1
571.429,1878,0,1878,15.2199,0.5,1
576.441,1878,0,1878,15.2199,0.5,1
581.454,1878,0,1878,15.2199,0.5,1
586.466,1878,0,1878,15.2199,0.5,1
591.479,1878,0,1878,15.2199,0.5,1
596.491,1878,0,1878,15.2199,0.5,1
601.504,1878,0,1878,15.2199,0.5,1
606.516,1878,0,1878,15.2199,0.5,1
611.529,1878,0,1878,15.2199,0.5,1
616.541,1878,0,1878,15.2199,0.5,1
621.554,1878,0,1878,15.2199,0.5,1
626.566,1878,0,1878,15.2199,0.5,1
631.579,1878,0,1878,15.2199,0.5,1
636.591,1878,0,1878,15.2199,0.5,1
641.604,1878,0,1878,15.2199,0.5,1
646.617,1878,0,1878,15.2199,0.5,1
651.629,1878,0,1878,15.2199,0.5,1
656.642,1878,0,1878,15.2199,0.5,1
661.654,1878,0,1878,15.2199,0.5,1
666.667,1878,0,1878,15.2199,0.5,1
671.679,1878,0,1878,15.2199,0.5,1
676.692,1878,0,1878,15.2199,0.5,1
681.704,1878,0,1878,15.2199,0.5,1
686.717,1878,0,1878,15.2199,0.5,1
691.729,1878,0,1878,15.2199,0.5,1
696.742,1878,0,1878,15.2199,0.5,1
701.754,1878,0,1878,15.2199,0.5,1
706.767,1878,0,1878,15.2199,0.5,1
711.779,1878,0,1878,15.2199,0.5,1
716.792,1878,0,1878,15.2199,0.5,1
721.805,1878,0,1878,15.2199,0.5,1
726.817,1878,0,1878,15.2199,0.5,1
731.83,1878,0,1878,15.2199,0.5,1
736.842,1878,0,1878,15.2199,0.5,1
741.855,1878,0,1878,15.2199,0.5,1
746.867,1878,0,1878,15.2199,0.5,1
751.88,1878,0,1878,15.2199,0.5,1
756.892,1878,0,1878,15.2199,0.5,1
761.905,1878,0,1878,15.2199,0.5,1
766.917,1878,0,1878,15.2199,0.5,1
771.93,1878,0,1878,15.2199,0.5,1
776.942,1878,0,1878,15.2199,0.5,1
781.955,1878,0,1878,15.2199,0.5,1
786.967,1878,0,1878,15.2199,0.5,1
791.98,1878,0,1878,15.2199,0.5,1
796.992,1878,0,1878,15.2199,0.5,1
802.005,1878,0,1878,15.2199,0.5,1
807.018,1878,0,1878,15.2199,0.5,1
812.03,1878,0,1878,15.2199,0.5,1
817.043,1878,0,1878,15.2199,0.5,1
822.055,1878,0,1878,15.2199,0.5,1
827.068,1878,0,1878,15.2199,0.5,1
832.08,1878,0,1878,15.2199,0.5,1
837.093,1878,0,1878,15.2199,0.5,1
842.105,1878,0,1878,15.2199,0.5,1
847.118,1878,0,1878,15.2199,0.5,1
852.13,1878,0,1878,15.2199,0.5,1
857.143,1878,0,1878,15.2199,0.5,1
862.155,1878,0,1878,15.2199,0.5,1
867.168,1878,0,1878,15.2199,0.5,1
872.18,1878,0,1878,15.2199,0.5,1
877.193,1878,0,1878,15.2199,0.5,1
882.206,1878,0,1878,15.2199,0.5,1
887.218,1878,0,1878,15.2199,0.5,1
892.231,1878,0,1878,15.2199,0.5,1
897.243,1878,0,1878,15.2199,0.5,1
902.256,1878,0,1878,15.2199,0.5,1
907.268,1878,0,1878,15.2199,0.5,1
912.281,1878,0,1878,15.2199,0.5,1
917.293,1878,0,1878,15.2199,0.5,1
922.306,1878,0,1878,15.2199,0.5,1
927.318,1878,0,1878,15.2199,0.5,1
932.331,1878,0,1878,15.2199,0.5,1
937.343,1878,0,1878,15.2199,0.5,1
942.356,1878,0,1878,15.2199,0.5,1
947.368,1878,0,1878,15.2199,0.5,1
952.381,1878,0,1878,15.2199,0.5,1
957.393,1878,0,1878,15.2199,0.5,1
962.406,1878,0,1878,15.2199,0.5,1
967.419,1878,0,1878,15.2199,0.5,1
972.431,1878,0,1878,15.2199,0.5,1
977.444,1878,0,1878,15.2199,0.5,1
982.456,1878,0,1878,15.2199,0.5,1
987.469,1878,0,1878,15.2199,0.5,1
992.481,1878,0,1878,15.2199,0.5,1
997.494,1878,0,1878,15.2199,0.5,1
1002.51,1878,0,1878,15.2199,0.5,1
1007.52,1878,0,1878,15.2199,0.5,1
1012.53,1878,0,1878,15.2199,0.5,1
1017.54,1878,0,1878,15.2199,0.5,1
1022.56,1878,0,1878,15.2199,0.5,1
1027.57,1878,0,1878,15.2199,0.5,1
1032.58,1878,0,1878,15.2199,0.5,1
1037.59,1878,0,1878,15.2199,0.5,1
1042.61,1878,0,1878,15.2199,0.5,1
1047.62,1878,0,1878,15.2199,0.5,1
1052.63,1878,0,1878,15.2199,0.5,1
1057.64,1878,0,1878,15.2199,0.5,1
1062.66,1878,0,1878,15.2199,0.5,1
1067.67,1878,0,1878,15.2199,0.5,1
1072.68,1878,0,1878,15.2199,0.5,1
1077.69,1878,0,1878,15.2199,0.5,1
1082.71,1878,0,1878,15.2199,0.5,1
1087.72,1878,0,1878,15.2199,0.5,1
1092.73,1878,0,1878,15.2199,0.5,1
1097.74,1878,0,1878,15.2199,0.5,1
1102.76,1878,0,1878,15.2199,0.5,1
1107.77,1878,0,1878,15.2199,0.5,1
1112.78,1878,0,1878,15.2199,0.5,1
1117.79,1878,0,1878,15.2199,0.5,1
1122.81,1878,0,1878,15.2199,0.5,1
1127.82,1878,0,1878,15.2199,0.5,1
1132.83,1878,0,1878,15.2199,0.5,1
1137.84,1878,0,1878,15.2199,0.5,1
1142.86,1878,0,1878,15.2199,0.5,1
1147.87,1878,0,1878,15.2199,0.5,1
1152.88,1878,0,1878,15.2199,0.5,1
1157.89,1878,0,1878,15.2199,0.5,1
1162.91,1878,0,1878,15.2199,0.5,1
1167.92,1878,0,1878,15.2199,0.5,1
1172.93,1878,0,1878,15.2199,0.5,1
1177.94,1878,0,1878,15.2199,0.5,1
1182.96,1878,0,1878,15.2199,0.5,1
1187.97,1878,0,1878,15.2199,0.5,1
1192.98,1878,0,1878,15.2199,0.5,1
1197.99,1878,0,1878,15.2199,0.5,1
1203.01,1878,0,1878,15.2199,0.5,1
1208.02,1878,0,1878,15.2199,0.5,1
1213.03,1878,0,1878,15.2199,0.5,1
1218.05,1878,0,1878,15.2199,0.5,1
1223.06,1878,0,1878,15.2199,0.5,1
1228.07,1878,0,1878,15.2199,0.5,1
1233.08,1878,0,1878,15.2199,0.5,1
1238.1,1878,0,1878,15.2199,0.5,1
1243.11,1878,0,1878,15.2199,0.5,1
1248.12,1878,0,1878,15.2199,0.5,1
1253.13,1878,0,1878,15.2199,0.5,1
1258.15,1878,0,1878,15.2199,0.5,1
1263.16,1878,0,1878,15.2199,0.5,1
1268.17,1878,0,1878,15.2199,0.5,1
1273.18,1878,0,1878,15.2199,0.5,1
1278.2,1878,0,1878,15.2199,0.5,1
1283.21,1878,0,1878,15.2199,0.5,1
1288.22,1878,0,1878,15.2199,0.5,1
1293.23,1878,0,1878,15.2199,0.5,1
1298.25,1878,0,1878,15.2199,0.5,1
1303.26,1878,0,1878,15.2199,0.5,1
1308.27,1878,0,1878,15.2199,0.5,1
1313.28,1878,0,1878,15.2199,0.5,1
1318.3,1878,0,1878,15.2199,0.5,1
1323.31,1878,0,1878,15.2199,0.5,1
1328.32,1878,0,1878,15.2199,0.5,1
1333.33,1878,0,1878,15.2199,0.5,1
1338.35,1878,0,1878,15.2199,0.5,1
1343.36,1878,0,1878,15.2199,0.5,1
1348.37,1878,0,1878,15.2199,0.5,1
1353.38,1878,0,1878,15.2199,0.5,1
1358.4,1878,0,1878,15.2199,0.5,1
1363.41,1878,0,1878,15.2199,0.5,1
1368.42,1878,0,1878,15.2199,0.5,1
1373.43,1878,0,1878,15.2199,0.5,1
1378.45,1878,0,1878,15.2199,0.5,1
1383.46,1878,0,1878,15.2199,0.5,1
1388.47,1878,0,1878,15.2199,0.5,1
1393.48,1878,0,1878,15.2199,0.5,1
1398.5,1878,0,1878,15.2199,0.5,1
1403.51,1878,0,1878,15.2199,0.5,1
1408.52,1878,0,1878,15.2199,0.5,1
1413.53,1878,0,1878,15.2199,0.5,1
1418.55,1878,0,1878,15.2199,0.5,1
1423.56,1878,0,1878,15.2199,0.5,1
1428.57,1878,0,1878,15.2199,0.5,1
1433.58,1878,0,1878,15.2199,0.5,1
1438.6,1878,0,1878,15.2199,0.5,1
1443.61,1878,0,1878,15.2199,0.5,1
1448.62,1878,0,1878,15.2199,0.5,1
1453.63,1878,0,1878,15.2199,0.5,1
1458.65,1878,0,1878,15.2199,0.5,1
1463.66,1878,0,1878,15.2199,0.5,1
1468.67,1878,0,1878,15.2199,0.5,1
1473.68,1878,0,1878,15.2199,0.5,1
1478.7,1878,0,1878,15.2199,0.5,1
1483.71,1878,0,1878,15.2199,0.5,1
1488.72,1878,0,1878,15.2199,0.5,1
1493.73,1878,0,1878,15.2199,0.5,1
1498.75,1878,0,1878,15.2199,0.5,1
1503.76,1878,0,1878,15.2199,0.5,1
1508.77,1878,0,1878,15.2199,0.5,1
1513.78,1878,0,1878,15.2199,0.5,1
1518.8,1878,0,1878,15.2199,0.5,1
1523.81,1878,0,1878,15.2199,0.5,1
1528.82,1878,0,1878,15.2199,0.5,1
1533.83,1878,0,1878,15.2199,0.5,1
1538.85,1878,0,1878,15.2199,0.5,1
1543.86,1878,0,1878,15.2199,0.5,1
1548.87,1878,0,1878,15.2199,0.5,1
1553.88,1878,0,1878,15.2199,0.5,1
1558.9,1878,0,1878,15.2199,0.5,1
1563.91,1878,0,1878,15.2199,0.5,1
1568.92,1878,0,1878,15.2199,0.5,1
1573.93,1878,0,1878,15.2199,0.5,1
1578.95,1878,0,1878,15.2199,0.5,1
1583.96,1878,0,1878,15.2199,0.5,1
1588.97,1878,0,1878,15.2199,0.5,1
1593.98,1878,0,1878,15.2199,0.5,1
1599,1878,0,1878,15.2199,0.5,1
1604.01,1878,0,1878,15.2199,0.5,1
1609.02,1878,0,1878,15.2199,0.5,1
1614.04,1878,0,1878,15.2199,0.5,1
1619.05,1878,0,1878,15.2199,0.5,1
1624.06,1878,0,1878,15.2199,0.5,1
1629.07,1878,0,1878,15.2199,0.5,1
1634.09,1878,0,1878,15.2199,0.5,1
1639.1,1878,0,1878,15.2199,0.5,1
1644.11,1878,0,1878,15.2199,0.5,1
1649.12,1878,0,1878,15.2199,0.5,1
1654.14,1878,0,1878,15.2199,0.5,1
1659.15,1878,0,1878,15.2199,0.5,1
1664.16,1878,0,1878,15.2199,0.5,1
1669.17,1878,0,1878,15.2199,0.5,1
1674.19,1878,0,1878,15.2199,0.5,1
1679.2,1878,0,1878,15.2199,0.5,1
1684.21,1878,0,1878,15.2199,0.5,1
1689.22,1878,0,1878,15.2199,0.5,1
1694.24,1878,0,1878,15.2199,0.5,1
1699.25,1878,0,1878,15.2199,0.5,1
1704.26,1878,0,1878,15.2199,0.5,1
1709.27,1878,0,1878,15.2199,0.5,1
1714.29,1878,0,1878,15.2199,0.5,1
1719.3,1878,0,1878,15.2199,0.5,1
1724.31,1878,0,1878,15.2199,0.5,1
1729.32,1878,0,1878,15.2199,0.5,1
1734.34,1878,0,1878,15.2199,0.5,1
1739.35,1878,0,1878,15.2199,0.5,1
1744.36,1878,0,1878,15.2199,0.5,1
1749.37,1878,0,1878,15.2199,0.5,1
1754.39,1878,0,1878,15.2199,0.5,1
1759.4,1878,0,1878,15.2199,0.5,1
1764.41,1878,0,1878,15.2199,0.5,1
1769.42,1878,0,1878,15.2199,0.5,1
1774.44,1878,0,1878,15.2199,0.5,1
1779.45,1878,0,1878,15.2199,0.5,1
1784.46,1878,0,1878,15.2199,0.5,1
1789.47,1878,0,1878,15.2199,0.5,1
1794.49,1878,0,1878,15.2199,0.5,1
1799.5,1878,0,1878,15.2199,0.5,1
1804.51,1878,0,1878,15.2199,0.5,1
1809.52,1878,0,1878,15.2199,0.5,1
1814.54,1878,0,1878,15.2199,0.5,1
1819.55,1878,0,1878,15.2199,0.5,1
1824.56,1878,0,1878,15.2199,0.5,1
1829.57,1878,0,1878,15.2199,0.5,1
1834.59,1878,0,1878,15.2199,0.5,1
1839.6,1878,0,1878,15.2199,0.5,1
1844.61,1878,0,1878,15.2199,0.5,1
1849.62,1878,0,1878,15.2199,0.5,1
1854.64,1878,0,1878,15.2199,0.5,1
1859.65,1878,0,1878,15.2199,0.5,1
1864.66,1878,0,1878,15.2199,0.5,1
1869.67,1878,0,1878,15.2199,0.5,1
1874.69,1878,0,1878,15.2199,0.5,1
1879.7,1878,0,1878,15.2199,0.5,1
1884.71,1878,0,1878,15.2199,0.5,1
1889.72,1878,0,1878,15.2199,0.5,1
1894.74,1878,0,1878,15.2199,0.5,1
1899.75,1878,0,1878,15.2199,0.5,1
1904.76,1878,0,1878,15.2199,0.5,1
1909.77,1878,0,1878,15.2199,0.5,1
1914.79,1878,0,1878,15.2199,0.5,1
1919.8,1878,0,1878,15.2199,0.5,1
1924.81,1878,0,1878,15.2199,0.5,1
1929.82,1878,0,1878,15.2199,0.5,1
1934.84,1878,0,1878,15.2199,0.5,1
1939.85,1878,0,1878,15.2199,0.5,1
1944.86,1878,0,1878,15.2199,0.5,1
1949.87,1878,0,1878,15.2199,0.5,1
1954.89,1878,0,1878,15.2199,0.5,1
1959.9,1878,0,1878,15.2199,0.5,1
1964.91,1878,0,1878,15.2199,0.5,1
1969.92,1878,0,1878,15.2199,0.5,1
1974.94,1878,0,1878,15.2199,0.5,1
1979.95,1878,2.71267e-06,1878,15.2199,0.5,1
1984.96,1878,0,1878,15.2199,0.5,1
1989.97,1878,0,1878,15.2199,0.5,1
1994.99,1878,2.71267e-06,1878,15.2199,0.5,1
2000,1878,2.71267e-06,1878,15.2199,0.5,1
0,1923,0.999211,1923,21.5242,1,2
5.01253,1920.53,0.945123,1912.39,21.5242,1,2
10.0251,1917.13,0.869548,1901.82,21.5242,1,2
15.0376,1913.56,0.790175,1891.35,21.5242,1,2
20.0501,1909.83,0.707327,1881.01,21.5242,1,2
25.0627,1905.97,0.621577,1878,21.5242,1,2
30.0752,1902.02,0.533719,1878,21.5242,1,2
35.0877,1898.03,0.445036,1878,21.5242,1,2
40.1003,1894.08,0.357324,1878,21.5242,1,2
45.1128,1890.29,0.273036,1878,21.5242,1,2
50.1253,1886.79,0.195443,1878,21.5242,1,2
55.1378,1883.78,0.128516,1878,21.5242,1,2
60.1504,1881.42,0.0759955,1878,21.5242,1,2
65.1629,1879.78,0.0396593,1878,21.5242,1,2
70.1754,1878.81,0.0180149,1878,21.5242,1,2
75.188,1878.32,0.00704481,1878,21.5242,1,2
80.2005,1878.1,0.00215929,1878,21.5242,1,2
85.213,1878.02,0.000382487,1878,21.5242,1,2
90.2256,1878,5.42535e-06,1878,21.5242,1,2
95.2381,1878,0,1878,21.5242,1,2
100.251,1878,0,1878,21.5242,1,2
105.263,1878,0,1878,21.5242,1,2
110.276,1878,2.71267e-06,1878,21.5242,1,2
115.288,1878,0,1878,21.5242,1,2
120.301,1878,0,1878,21.5242,1,2
125.313,1878,0,1878,21.5242,1,2
130.326,1878,0,1878,21.5242,1,2
135.338,1878,0,1878,21.5242,1,2
140.351,1878,0,1878,21.5242,1,2
145.363,1878,0,1878,21.5242,1,2
150.376,1878,0,1878,21.5242,1,2
155.388,1878,0,1878,21.5242,1,2
160.401,1878,0,1878,21.5242,1,2
165.414,1878,0,1878,21.5242,1,2
170.426,1878,0,1878,21.5242,1,2
175.439,1878,0,1878,21.5242,1,2
180.451,1878,0,1878,21.5242,1,2
185.464,1878,0,1878,21.5242,1,2
190.476,1878,0,1878,21.5242,1,2
195.489,1878,0,1878,21.5242,1,2
200.501,1878,0,1878,21.5242,1,2
205.514,1878,0,1878,21.5242,1,2
210.526,1878,0,1878,21.5242,1,2
215.539,1878,0,1878,21.5242,1,2
220.551,1878,0,1878,21.5242,1,2
225.564,1878,0,1878,21.5242,1,2
230.576,1878,0,1878,21.5242,1,2
235.589,1878,0,1878,21.5242,1,2
240.602,1878,0,1878,21.5242,1,2
245.614,1878,0,1878,21.5242,1,2
250.627,1878,0,1878,21.5242,1,2
255.639,1878,0,1878,21.5242,1,2
260.652,1878,0,1878,21.5242,1,2
265.664,1878,0,1878,21.5242,1,2
270.677,1878,0,1878,21.5242,1,2
275.689,1878,0,1878,21.5242,1,2
280.702,1878,0,1878,21.5242,1,2
285.714,1878,0,1878,21.5242,1,2
290.727,1878,0,1878,21.5242,1,2
295.739,1878,0,1878,21.5242,1,2
300.752,1878,0,1878,21.5242,1,2
305.764,1878,0,1878,21.5242,1,2
310.777,1878,0,1878,21.5242,1,2
315.789,1878,0,1878,21.5242,1,2
320.802,1878,0,1878,21.5242,1,2
325.815,1878,0,1878,21.5242,1,2
330.827,1878,0,1878,21.5242,1,2
335.84,1878,0,1878,21.5242,1,2
340.852,1878,0,1878,21.5242,1,2
345.865,1878,0,1878,21.5242,1,2
350.877,1878,0,1878,21.5242,1,2
355.89,1878,0,1878,21.5242,1,2
360.902,1878,0,1878,21.5242,1,2
365.915,1878,0,1878,21.5242,1,2
370.927,1878,0,1878,21.5242,1,2
375.94,1878,0,1878,21.5242,1,2
380.952,1878,0,1878,21.5242,1,2
385.965,1878,0,1878,21.5242,1,2
390.977,1878,0,1878,21.5242,1,2
395.99,1878,0,1878,21.5242,1,2
401.003,1878,0,1878,21.5242,1,2
406.015,1878,0,1878,21.5242,1,2
411.028,1878,0,1878,21.5242,1,2
416.04,1878,0,1878,21.5242,1,2
421.053,1878,0,1878,21.5242,1,2
426.065,1878,0,1878,21.5242,1,2
431.078,1878,0,1878,21.5242,1,2
436.09,1878,0,1878,21.5242,1,2
441.103,1878,0,1878,21.5242,1,2
446.115,1878,0,1878,21.5242,1,2
451.128,1878,0,1878,21.5242,1,2
456.14,1878,0,1878,21.5242,1,2
461.153,1878,0,1878,21.5242,1,2
466.165,1878,0,1878,21.5242,1,2
471.178,1878,0,1878,21.5242,1,2
476.19,1878,0,1878,21.5242,1,2
481.203,1878,0,1878,21.5242,1,2
486.216,1878,0,1878,21.5242,1,2
491.228,1878,0,1878,21.5242,1,2
496.241,1878,0,1878,21.5242,1,2
501.253,1878,0,1878,21.5242,1,2
506.266,1878,0,1878,21.5242,1,2
511.278,1878,0,1878,21.5242,1,2
516.291,1878,0,1878,21.5242,1,2
521.303,1878,0,1878,21.5242,1,2
526.316,1878,0,1878,21.5242,1,2
531.328,1878,0,1878,21.5242,1,2
536.341,1878,0,1878,21.5242,1,2
541.353,1878,0,1878,21.5242,1,2
546.366,1878,0,1878,21.5242,1,2
551.378,1878,0,1878,21.5242,1,2
556.391,1878,0,1878,21.5242,1,2
561.404,1878,0,1878,21.5242,1,2
566.416,1878,0,1878,21.5242,1,2
571.429,1878,0,1878,21.5242,1,2
576.441,1878,0,1878,21.5242,1,2
581.454,1878,0,1878,21.5242,1,2
586.466,1878,0,1878,21.5242,1,2
591.479,1878,0,1878,21.5242,1,2
596.491,1878,0,1878,21.5242,1,2
601.504,1878,0,1878,21.5242,1,2
606.516,1878,0,1878,21.5242,1,2
611.529,1878,0,1878,21.5242,1,2
616.541,1878,0,1878,21.5242,1,2
621.554,1878,0,1878,21.5242,1,2
626.566,1878,0,1878,21.5242,1,2
631.579,1878,0,1878,21.5242,1,2
636.591,1878,0,1878,21.5242,1,2
641.604,1878,0,1878,21.5242,1,2
646.617,1878,0,1878,21.5242,1,2
651.629,1878,0,1878,21.5242,1,2
656.642,1878,0,1878,21.5242,1,2
661.654,1878,0,1878,21.5242,1,2
666.667,1878,0,1878,21.5242,1,2
671.679,1878,0,1878,21.5242,1,2
676.692,1878,0,1878,21.5242,1,2
681.704,1878,0,1878,21.5242,1,2
686.717,1878,0,1878,21.5242,1,2
691.729,1878,0,1878,21.5242,1,2
696.742,1878,0,1878,21.5242,1,2
701.754,1878,0,1878,21.5242,1,2
706.767,1878,0,1878,21.5242,1,2
711.779,1878,0,1878,21.5242,1,2
716.792,1878,0,1878,21.5242,1,2
721.805,1878,0,1878,21.5242,1,2
726.817,1878,0,1878,21.5242,1,2
731.83,1878,0,1878,21.5242,1,2
736.842,1878,0,1878,21.5242,1,2
741.855,1878,0,1878,21.5242,1,2
746.867,1878,0,1878,21.5242,1,2
751.88,1878,0,1878,21.5242,1,2
756.892,1878,0,1878,21.5242,1,2
761.905,1878,0,1878,21.5242,1,2
766.917,1878,0,1878,21.5242,1,2
771.93,1878,0,1878,21.5242,1,2
776.942,1878,0,1878,21.5242,1,2
781.955,1878,0,1878,21.5242,1,2
786.967,1878,0,1878,21.5242,1,2
791.98,1878,0,1878,21.5242,1,2
796.992,1878,0,1878,21.5242,1,2
802.005,1878,0,1878,21.5242,1,2
807.018,1878,0,1878,21.5242,1,2
812.03,1878,0,1878,21.5242,1,2
817.043,1878,0,1878,21.5242,1,2
822.055,1878,0,1878,21.5242,1,2
827.068,1878,0,1878,21.5242,1,2
832.08,1878,0,1878,21.5242,1,2
837.093,1878,0,1878,21.5242,1,2
842.105,1878,0,1878,21.5242,1,2
847.118,1878,0,1878,21.5242,1,2
852.13,1878,0,1878,21.5242,1,2
857.143,1878,0,1878,21.5242,1,2
862.155,1878,0,1878,21.5242,1,2
867.168,1878,0,1878,21.5242,1,2
872.18,1878,0,1878,21.5242,1,2
877.193,1878,0,1878,21.5242,1,2
882.206,1878,0,1878,21.5242,1,2
887.218,1878,0,1878,21.5242,1,2
892.231,1878,0,1878,21.5242,1,2
897.243,1878,0,1878,21.5242,1,2
902.256,1878,0,1878,21.5242,1,2
907.268,1878,0,1878,21.5242,1,2
912.281,1878,0,1878,21.5242,1,2
917.293,1878,0,1878,21.5242,1,2
922.306,1878,0,1878,21.5242,1,2
927.318,1878,0,1878,21.5242,1,2
932.331,1878,0,1878,21.5242,1,2
