x_um,T_K,fl,T_analytical,front_analytical_um,time_ms,snapshot
937.343,1878,0,1878,21.5242,1,2
942.356,1878,0,1878,21.5242,1,2
947.368,1878,0,1878,21.5242,1,2
952.381,1878,0,1878,21.5242,1,2
957.393,1878,0,1878,21.5242,1,2
962.406,1878,0,1878,21.5242,1,2
967.419,1878,0,1878,21.5242,1,2
972.431,1878,0,1878,21.5242,1,2
977.444,1878,0,1878,21.5242,1,2
982.456,1878,0,1878,21.5242,1,2
987.469,1878,0,1878,21.5242,1,2
992.481,1878,0,1878,21.5242,1,2
997.494,1878,0,1878,21.5242,1,2
1002.51,1878,0,1878,21.5242,1,2
1007.52,1878,0,1878,21.5242,1,2
1012.53,1878,0,1878,21.5242,1,2
1017.54,1878,0,1878,21.5242,1,2
1022.56,1878,0,1878,21.5242,1,2
1027.57,1878,0,1878,21.5242,1,2
1032.58,1878,0,1878,21.5242,1,2
1037.59,1878,0,1878,21.5242,1,2
1042.61,1878,0,1878,21.5242,1,2
1047.62,1878,0,1878,21.5242,1,2
1052.63,1878,0,1878,21.5242,1,2
1057.64,1878,0,1878,21.5242,1,2
1062.66,1878,0,1878,21.5242,1,2
1067.67,1878,0,1878,21.5242,1,2
1072.68,1878,0,1878,21.5242,1,2
1077.69,1878,0,1878,21.5242,1,2
1082.71,1878,0,1878,21.5242,1,2
1087.72,1878,0,1878,21.5242,1,2
1092.73,1878,0,1878,21.5242,1,2
1097.74,1878,0,1878,21.5242,1,2
1102.76,1878,0,1878,21.5242,1,2
1107.77,1878,0,1878,21.5242,1,2
1112.78,1878,0,1878,21.5242,1,2
1117.79,1878,0,1878,21.5242,1,2
1122.81,1878,0,1878,21.5242,1,2
1127.82,1878,0,1878,21.5242,1,2
1132.83,1878,0,1878,21.5242,1,2
1137.84,1878,0,1878,21.5242,1,2
1142.86,1878,0,1878,21.5242,1,2
1147.87,1878,0,1878,21.5242,1,2
1152.88,1878,0,1878,21.5242,1,2
1157.89,1878,0,1878,21.5242,1,2
1162.91,1878,0,1878,21.5242,1,2
1167.92,1878,0,1878,21.5242,1,2
1172.93,1878,0,1878,21.5242,1,2
1177.94,1878,0,1878,21.5242,1,2
1182.96,1878,0,1878,21.5242,1,2
1187.97,1878,0,1878,21.5242,1,2
1192.98,1878,0,1878,21.5242,1,2
1197.99,1878,0,1878,21.5242,1,2
1203.01,1878,0,1878,21.5242,1,2
1208.02,1878,0,1878,21.5242,1,2
1213.03,1878,0,1878,21.5242,1,2
1218.05,1878,0,1878,21.5242,1,2
1223.06,1878,0,1878,21.5242,1,2
1228.07,1878,0,1878,21.5242,1,2
1233.08,1878,0,1878,21.5242,1,2
1238.1,1878,0,1878,21.5242,1,2
1243.11,1878,0,1878,21.5242,1,2
1248.12,1878,0,1878,21.5242,1,2
1253.13,1878,0,1878,21.5242,1,2
1258.15,1878,0,1878,21.5242,1,2
1263.16,1878,0,1878,21.5242,1,2
1268.17,1878,0,1878,21.5242,1,2
1273.18,1878,0,1878,21.5242,1,2
1278.2,1878,0,1878,21.5242,1,2
1283.21,1878,0,1878,21.5242,1,2
1288.22,1878,0,1878,21.5242,1,2
1293.23,1878,0,1878,21.5242,1,2
1298.25,1878,0,1878,21.5242,1,2
1303.26,1878,0,1878,21.5242,1,2
1308.27,1878,0,1878,21.5242,1,2
1313.28,1878,0,1878,21.5242,1,2
1318.3,1878,0,1878,21.5242,1,2
1323.31,1878,0,1878,21.5242,1,2
1328.32,1878,0,1878,21.5242,1,2
1333.33,1878,0,1878,21.5242,1,2
1338.35,1878,0,1878,21.5242,1,2
1343.36,1878,0,1878,21.5242,1,2
1348.37,1878,0,1878,21.5242,1,2
1353.38,1878,0,1878,21.5242,1,2
1358.4,1878,0,1878,21.5242,1,2
1363.41,1878,0,1878,21.5242,1,2
1368.42,1878,0,1878,21.5242,1,2
1373.43,1878,0,1878,21.5242,1,2
1378.45,1878,0,1878,21.5242,1,2
1383.46,1878,0,1878,21.5242,1,2
1388.47,1878,0,1878,21.5242,1,2
1393.48,1878,0,1878,21.5242,1,2
1398.5,1878,0,1878,21.5242,1,2
1403.51,1878,0,1878,21.5242,1,2
1408.52,1878,0,1878,21.5242,1,2
1413.53,1878,0,1878,21.5242,1,2
1418.55,1878,0,1878,21.5242,1,2
1423.56,1878,0,1878,21.5242,1,2
1428.57,1878,0,1878,21.5242,1,2
1433.58,1878,0,1878,21.5242,1,2
1438.6,1878,0,1878,21.5242,1,2
1443.61,1878,0,1878,21.5242,1,2
1448.62,1878,0,1878,21.5242,1,2
1453.63,1878,0,1878,21.5242,1,2
1458.65,1878,0,1878,21.5242,1,2
1463.66,1878,0,1878,21.5242,1,2
1468.67,1878,0,1878,21.5242,1,2
1473.68,1878,0,1878,21.5242,1,2
1478.7,1878,0,1878,21.5242,1,2
1483.71,1878,0,1878,21.5242,1,2
1488.72,1878,0,1878,21.5242,1,2
1493.73,1878,0,1878,21.5242,1,2
1498.75,1878,0,1878,21.5242,1,2
1503.76,1878,0,1878,21.5242,1,2
1508.77,1878,0,1878,21.5242,1,2
1513.78,1878,0,1878,21.5242,1,2
1518.8,1878,0,1878,21.5242,1,2
1523.81,1878,0,1878,21.5242,1,2
1528.82,1878,0,1878,21.5242,1,2
1533.83,1878,0,1878,21.5242,1,2
1538.85,1878,0,1878,21.5242,1,2
1543.86,1878,0,1878,21.5242,1,2
1548.87,1878,0,1878,21.5242,1,2
1553.88,1878,0,1878,21.5242,1,2
1558.9,1878,0,1878,21.5242,1,2
1563.91,1878,0,1878,21.5242,1,2
1568.92,1878,0,1878,21.5242,1,2
1573.93,1878,0,1878,21.5242,1,2
1578.95,1878,0,1878,21.5242,1,2
1583.96,1878,0,1878,21.5242,1,2
1588.97,1878,0,1878,21.5242,1,2
1593.98,1878,0,1878,21.5242,1,2
1599,1878,0,1878,21.5242,1,2
1604.01,1878,0,1878,21.5242,1,2
1609.02,1878,0,1878,21.5242,1,2
1614.04,1878,0,1878,21.5242,1,2
1619.05,1878,0,1878,21.5242,1,2
1624.06,1878,0,1878,21.5242,1,2
1629.07,1878,0,1878,21.5242,1,2
1634.09,1878,0,1878,21.5242,1,2
1639.1,1878,0,1878,21.5242,1,2
1644.11,1878,0,1878,21.5242,1,2
1649.12,1878,0,1878,21.5242,1,2
1654.14,1878,0,1878,21.5242,1,2
1659.15,1878,0,1878,21.5242,1,2
1664.16,1878,0,1878,21.5242,1,2
1669.17,1878,0,1878,21.5242,1,2
1674.19,1878,0,1878,21.5242,1,2
1679.2,1878,0,1878,21.5242,1,2
1684.21,1878,0,1878,21.5242,1,2
1689.22,1878,0,1878,21.5242,1,2
1694.24,1878,0,1878,21.5242,1,2
1699.25,1878,0,1878,21.5242,1,2
1704.26,1878,0,1878,21.5242,1,2
1709.27,1878,0,1878,21.5242,1,2
1714.29,1878,0,1878,21.5242,1,2
1719.3,1878,0,1878,21.5242,1,2
1724.31,1878,0,1878,21.5242,1,2
1729.32,1878,0,1878,21.5242,1,2
1734.34,1878,0,1878,21.5242,1,2
1739.35,1878,0,1878,21.5242,1,2
1744.36,1878,0,1878,21.5242,1,2
1749.37,1878,0,1878,21.5242,1,2
1754.39,1878,0,1878,21.5242,1,2
1759.4,1878,0,1878,21.5242,1,2
1764.41,1878,0,1878,21.5242,1,2
1769.42,1878,0,1878,21.5242,1,2
1774.44,1878,0,1878,21.5242,1,2
1779.45,1878,0,1878,21.5242,1,2
1784.46,1878,0,1878,21.5242,1,2
1789.47,1878,0,1878,21.5242,1,2
1794.49,1878,0,1878,21.5242,1,2
1799.5,1878,0,1878,21.5242,1,2
1804.51,1878,0,1878,21.5242,1,2
1809.52,1878,0,1878,21.5242,1,2
1814.54,1878,0,1878,21.5242,1,2
1819.55,1878,0,1878,21.5242,1,2
1824.56,1878,0,1878,21.5242,1,2
1829.57,1878,0,1878,21.5242,1,2
1834.59,1878,0,1878,21.5242,1,2
1839.6,1878,0,1878,21.5242,1,2
1844.61,1878,0,1878,21.5242,1,2
1849.62,1878,0,1878,21.5242,1,2
1854.64,1878,0,1878,21.5242,1,2
1859.65,1878,0,1878,21.5242,1,2
1864.66,1878,0,1878,21.5242,1,2
1869.67,1878,0,1878,21.5242,1,2
1874.69,1878,0,1878,21.5242,1,2
1879.7,1878,0,1878,21.5242,1,2
1884.71,1878,0,1878,21.5242,1,2
1889.72,1878,0,1878,21.5242,1,2
1894.74,1878,0,1878,21.5242,1,2
1899.75,1878,0,1878,21.5242,1,2
1904.76,1878,0,1878,21.5242,1,2
1909.77,1878,0,1878,21.5242,1,2
1914.79,1878,0,1878,21.5242,1,2
1919.8,1878,0,1878,21.5242,1,2
1924.81,1878,0,1878,21.5242,1,2
1929.82,1878,0,1878,21.5242,1,2
1934.84,1878,0,1878,21.5242,1,2
1939.85,1878,0,1878,21.5242,1,2
1944.86,1878,0,1878,21.5242,1,2
1949.87,1878,0,1878,21.5242,1,2
1954.89,1878,0,1878,21.5242,1,2
1959.9,1878,0,1878,21.5242,1,2
1964.91,1878,0,1878,21.5242,1,2
1969.92,1878,0,1878,21.5242,1,2
1974.94,1878,0,1878,21.5242,1,2
1979.95,1878,0,1878,21.5242,1,2
1984.96,1878,0,1878,21.5242,1,2
1989.97,1878,0,1878,21.5242,1,2
1994.99,1878,0,1878,21.5242,1,2
2000,1878,0,1878,21.5242,1,2
0,1923,0.999352,1923,26.3616,1.5,3
5.01253,1920.99,0.955398,1914.33,26.3616,1.5,3
10.0251,1918.25,0.89445,1905.69,26.3616,1.5,3
15.0376,1915.39,0.8309,1897.1,26.3616,1.5,3
20.0501,1912.42,0.76492,1888.58,26.3616,1.5,3
25.0627,1909.35,0.696712,1880.16,26.3616,1.5,3
30.0752,1906.2,0.626633,1878,26.3616,1.5,3
35.0877,1902.98,0.555081,1878,26.3616,1.5,3
40.1003,1899.72,0.482731,1878,26.3616,1.5,3
45.1128,1896.47,0.410384,1878,26.3616,1.5,3
50.1253,1893.26,0.339185,1878,26.3616,1.5,3
55.1378,1890.18,0.270717,1878,26.3616,1.5,3
60.1504,1887.3,0.206765,1878,26.3616,1.5,3
65.1629,1884.73,0.149574,1878,26.3616,1.5,3
70.1754,1882.56,0.101299,1878,26.3616,1.5,3
75.188,1880.86,0.0635335,1878,26.3616,1.5,3
80.2005,1879.65,0.0366591,1878,26.3616,1.5,3
85.213,1878.88,0.019458,1878,26.3616,1.5,3
90.2256,1878.43,0.00944824,1878,26.3616,1.5,3
95.2381,1878.18,0.00402018,1878,26.3616,1.5,3
100.251,1878.06,0.00128852,1878,26.3616,1.5,3
105.263,1878.01,0.000214301,1878,26.3616,1.5,3
110.276,1878,0,1878,26.3616,1.5,3
115.288,1878,0,1878,26.3616,1.5,3
120.301,1878,0,1878,26.3616,1.5,3
125.313,1878,0,1878,26.3616,1.5,3
130.326,1878,0,1878,26.3616,1.5,3
135.338,1878,0,1878,26.3616,1.5,3
140.351,1878,0,1878,26.3616,1.5,3
145.363,1878,2.71267e-06,1878,26.3616,1.5,3
150.376,1878,0,1878,26.3616,1.5,3
155.388,1878,0,1878,26.3616,1.5,3
160.401,1878,0,1878,26.3616,1.5,3
165.414,1878,0,1878,26.3616,1.5,3
170.426,1878,0,1878,26.3616,1.5,3
175.439,1878,0,1878,26.3616,1.5,3
180.451,1878,0,1878,26.3616,1.5,3
185.464,1878,0,1878,26.3616,1.5,3
190.476,1878,2.71267e-06,1878,26.3616,1.5,3
195.489,1878,0,1878,26.3616,1.5,3
200.501,1878,0,1878,26.3616,1.5,3
205.514,1878,0,1878,26.3616,1.5,3
210.526,1878,0,1878,26.3616,1.5,3
215.539,1878,0,1878,26.3616,1.5,3
220.551,1878,0,1878,26.3616,1.5,3
225.564,1878,0,1878,26.3616,1.5,3
230.576,1878,0,1878,26.3616,1.5,3
235.589,1878,0,1878,26.3616,1.5,3
240.602,1878,0,1878,26.3616,1.5,3
245.614,1878,0,1878,26.3616,1.5,3
250.627,1878,0,1878,26.3616,1.5,3
255.639,1878,0,1878,26.3616,1.5,3
260.652,1878,0,1878,26.3616,1.5,3
265.664,1878,0,1878,26.3616,1.5,3
270.677,1878,0,1878,26.3616,1.5,3
275.689,1878,0,1878,26.3616,1.5,3
280.702,1878,0,1878,26.3616,1.5,3
285.714,1878,0,1878,26.3616,1.5,3
290.727,1878,0,1878,26.3616,1.5,3
295.739,1878,0,1878,26.3616,1.5,3
300.752,1878,0,1878,26.3616,1.5,3
305.764,1878,0,1878,26.3616,1.5,3
310.777,1878,0,1878,26.3616,1.5,3
315.789,1878,0,1878,26.3616,1.5,3
320.802,1878,0,1878,26.3616,1.5,3
325.815,1878,0,1878,26.3616,1.5,3
330.827,1878,0,1878,26.3616,1.5,3
335.84,1878,0,1878,26.3616,1.5,3
340.852,1878,0,1878,26.3616,1.5,3
345.865,1878,0,1878,26.3616,1.5,3
350.877,1878,0,1878,26.3616,1.5,3
355.89,1878,0,1878,26.3616,1.5,3
360.902,1878,0,1878,26.3616,1.5,3
365.915,1878,0,1878,26.3616,1.5,3
370.927,1878,0,1878,26.3616,1.5,3
375.94,1878,0,1878,26.3616,1.5,3
380.952,1878,0,1878,26.3616,1.5,3
385.965,1878,0,1878,26.3616,1.5,3
390.977,1878,0,1878,26.3616,1.5,3
395.99,1878,0,1878,26.3616,1.5,3
401.003,1878,0,1878,26.3616,1.5,3
406.015,1878,0,1878,26.3616,1.5,3
411.028,1878,0,1878,26.3616,1.5,3
416.04,1878,0,1878,26.3616,1.5,3
421.053,1878,0,1878,26.3616,1.5,3
426.065,1878,0,1878,26.3616,1.5,3
431.078,1878,0,1878,26.3616,1.5,3
436.09,1878,0,1878,26.3616,1.5,3
441.103,1878,0,1878,26.3616,1.5,3
446.115,1878,0,1878,26.3616,1.5,3
451.128,1878,0,1878,26.3616,1.5,3
456.14,1878,0,1878,26.3616,1.5,3
461.153,1878,0,1878,26.3616,1.5,3
466.165,1878,0,1878,26.3616,1.5,3
471.178,1878,0,1878,26.3616,1.5,3
476.19,1878,0,1878,26.3616,1.5,3
481.203,1878,0,1878,26.3616,1.5,3
486.216,1878,0,1878,26.3616,1.5,3
491.228,1878,0,1878,26.3616,1.5,3
496.241,1878,0,1878,26.3616,1.5,3
501.253,1878,0,1878,26.3616,1.5,3
506.266,1878,0,1878,26.3616,1.5,3
511.278,1878,0,1878,26.3616,1.5,3
516.291,1878,0,1878,26.3616,1.5,3
521.303,1878,0,1878,26.3616,1.5,3
526.316,1878,0,1878,26.3616,1.5,3
531.328,1878,0,1878,26.3616,1.5,3
536.341,1878,0,1878,26.3616,1.5,3
541.353,1878,0,1878,26.3616,1.5,3
546.366,1878,0,1878,26.3616,1.5,3
551.378,1878,0,1878,26.3616,1.5,3
556.391,1878,0,1878,26.3616,1.5,3
561.404,1878,0,1878,26.3616,1.5,3
566.416,1878,0,1878,26.3616,1.5,3
571.429,1878,0,1878,26.3616,1.5,3
576.441,1878,0,1878,26.3616,1.5,3
581.454,1878,0,1878,26.3616,1.5,3
586.466,1878,0,1878,26.3616,1.5,3
591.479,1878,0,1878,26.3616,1.5,3
596.491,1878,0,1878,26.3616,1.5,3
601.504,1878,0,1878,26.3616,1.5,3
606.516,1878,0,1878,26.3616,1.5,3
611.529,1878,0,1878,26.3616,1.5,3
616.541,1878,0,1878,26.3616,1.5,3
621.554,1878,0,1878,26.3616,1.5,3
626.566,1878,0,1878,26.3616,1.5,3
631.579,1878,0,1878,26.3616,1.5,3
636.591,1878,0,1878,26.3616,1.5,3
641.604,1878,0,1878,26.3616,1.5,3
646.617,1878,0,1878,26.3616,1.5,3
651.629,1878,0,1878,26.3616,1.5,3
656.642,1878,0,1878,26.3616,1.5,3
661.654,1878,0,1878,26.3616,1.5,3
666.667,1878,0,1878,26.3616,1.5,3
671.679,1878,0,1878,26.3616,1.5,3
676.692,1878,0,1878,26.3616,1.5,3
681.704,1878,0,1878,26.3616,1.5,3
686.717,1878,0,1878,26.3616,1.5,3
691.729,1878,0,1878,26.3616,1.5,3
696.742,1878,0,1878,26.3616,1.5,3
701.754,1878,0,1878,26.3616,1.5,3
706.767,1878,0,1878,26.3616,1.5,3
711.779,1878,0,1878,26.3616,1.5,3
716.792,1878,0,1878,26.3616,1.5,3
721.805,1878,0,1878,26.3616,1.5,3
726.817,1878,0,1878,26.3616,1.5,3
731.83,1878,0,1878,26.3616,1.5,3
736.842,1878,0,1878,26.3616,1.5,3
741.855,1878,0,1878,26.3616,1.5,3
746.867,1878,0,1878,26.3616,1.5,3
751.88,1878,0,1878,26.3616,1.5,3
756.892,1878,0,1878,26.3616,1.5,3
761.905,1878,0,1878,26.3616,1.5,3
766.917,1878,0,1878,26.3616,1.5,3
771.93,1878,0,1878,26.3616,1.5,3
776.942,1878,0,1878,26.3616,1.5,3
781.955,1878,0,1878,26.3616,1.5,3
786.967,1878,0,1878,26.3616,1.5,3
791.98,1878,0,1878,26.3616,1.5,3
796.992,1878,0,1878,26.3616,1.5,3
802.005,1878,0,1878,26.3616,1.5,3
807.018,1878,0,1878,26.3616,1.5,3
812.03,1878,0,1878,26.3616,1.5,3
817.043,1878,0,1878,26.3616,1.5,3
822.055,1878,0,1878,26.3616,1.5,3
827.068,1878,0,1878,26.3616,1.5,3
832.08,1878,0,1878,26.3616,1.5,3
837.093,1878,0,1878,26.3616,1.5,3
842.105,1878,0,1878,26.3616,1.5,3
847.118,1878,0,1878,26.3616,1.5,3
852.13,1878,0,1878,26.3616,1.5,3
857.143,1878,0,1878,26.3616,1.5,3
862.155,1878,0,1878,26.3616,1.5,3
867.168,1878,0,1878,26.3616,1.5,3
872.18,1878,0,1878,26.3616,1.5,3
877.193,1878,0,1878,26.3616,1.5,3
882.206,1878,0,1878,26.3616,1.5,3
887.218,1878,0,1878,26.3616,1.5,3
892.231,1878,0,1878,26.3616,1.5,3
897.243,1878,0,1878,26.3616,1.5,3
902.256,1878,0,1878,26.3616,1.5,3
907.268,1878,0,1878,26.3616,1.5,3
912.281,1878,0,1878,26.3616,1.5,3
917.293,1878,0,1878,26.3616,1.5,3
922.306,1878,0,1878,26.3616,1.5,3
927.318,1878,0,1878,26.3616,1.5,3
932.331,1878,0,1878,26.3616,1.5,3
937.343,1878,0,1878,26.3616,1.5,3
942.356,1878,0,1878,26.3616,1.5,3
947.368,1878,0,1878,26.3616,1.5,3
952.381,1878,0,1878,26.3616,1.5,3
957.393,1878,0,1878,26.3616,1.5,3
962.406,1878,0,1878,26.3616,1.5,3
967.419,1878,0,1878,26.3616,1.5,3
972.431,1878,0,1878,26.3616,1.5,3
977.444,1878,0,1878,26.3616,1.5,3
982.456,1878,0,1878,26.3616,1.5,3
987.469,1878,0,1878,26.3616,1.5,3
992.481,1878,0,1878,26.3616,1.5,3
997.494,1878,0,1878,26.3616,1.5,3
1002.51,1878,0,1878,26.3616,1.5,3
1007.52,1878,0,1878,26.3616,1.5,3
1012.53,1878,0,1878,26.3616,1.5,3
1017.54,1878,0,1878,26.3616,1.5,3
1022.56,1878,0,1878,26.3616,1.5,3
1027.57,1878,0,1878,26.3616,1.5,3
1032.58,1878,0,1878,26.3616,1.5,3
1037.59,1878,0,1878,26.3616,1.5,3
1042.61,1878,0,1878,26.3616,1.5,3
1047.62,1878,0,1878,26.3616,1.5,3
1052.63,1878,0,1878,26.3616,1.5,3
1057.64,1878,0,1878,26.3616,1.5,3
1062.66,1878,0,1878,26.3616,1.5,3
1067.67,1878,0,1878,26.3616,1.5,3
1072.68,1878,0,1878,26.3616,1.5,3
1077.69,1878,0,1878,26.3616,1.5,3
1082.71,1878,0,1878,26.3616,1.5,3
1087.72,1878,0,1878,26.3616,1.5,3
1092.73,1878,0,1878,26.3616,1.5,3
1097.74,1878,0,1878,26.3616,1.5,3
1102.76,1878,0,1878,26.3616,1.5,3
1107.77,1878,0,1878,26.3616,1.5,3
1112.78,1878,0,1878,26.3616,1.5,3
1117.79,1878,0,1878,26.3616,1.5,3
1122.81,1878,0,1878,26.3616,1.5,3
1127.82,1878,0,1878,26.3616,1.5,3
1132.83,1878,0,1878,26.3616,1.5,3
1137.84,1878,0,1878,26.3616,1.5,3
1142.86,1878,0,1878,26.3616,1.5,3
1147.87,1878,0,1878,26.3616,1.5,3
1152.88,1878,0,1878,26.3616,1.5,3
1157.89,1878,0,1878,26.3616,1.5,3
1162.91,1878,0,1878,26.3616,1.5,3
1167.92,1878,0,1878,26.3616,1.5,3
1172.93,1878,0,1878,26.3616,1.5,3
1177.94,1878,0,1878,26.3616,1.5,3
1182.96,1878,0,1878,26.3616,1.5,3
1187.97,1878,0,1878,26.3616,1.5,3
1192.98,1878,0,1878,26.3616,1.5,3
1197.99,1878,0,1878,26.3616,1.5,3
1203.01,1878,0,1878,26.3616,1.5,3
1208.02,1878,0,1878,26.3616,1.5,3
1213.03,1878,0,1878,26.3616,1.5,3
1218.05,1878,0,1878,26.3616,1.5,3
1223.06,1878,0,1878,26.3616,1.5,3
1228.07,1878,0,1878,26.3616,1.5,3
1233.08,1878,0,1878,26.3616,1.5,3
1238.1,1878,0,1878,26.3616,1.5,3
1243.11,1878,0,1878,26.3616,1.5,3
1248.12,1878,0,1878,26.3616,1.5,3
1253.13,1878,0,1878,26.3616,1.5,3
1258.15,1878,0,1878,26.3616,1.5,3
1263.16,1878,0,1878,26.3616,1.5,3
1268.17,1878,0,1878,26.3616,1.5,3
1273.18,1878,0,1878,26.3616,1.5,3
1278.2,1878,0,1878,26.3616,1.5,3
1283.21,1878,0,1878,26.3616,1.5,3
1288.22,1878,0,1878,26.3616,1.5,3
1293.23,1878,0,1878,26.3616,1.5,3
1298.25,1878,0,1878,26.3616,1.5,3
1303.26,1878,0,1878,26.3616,1.5,3
1308.27,1878,0,1878,26.3616,1.5,3
1313.28,1878,0,1878,26.3616,1.5,3
1318.3,1878,0,1878,26.3616,1.5,3
1323.31,1878,0,1878,26.3616,1.5,3
1328.32,1878,0,1878,26.3616,1.5,3
1333.33,1878,0,1878,26.3616,1.5,3
1338.35,1878,0,1878,26.3616,1.5,3
1343.36,1878,0,1878,26.3616,1.5,3
1348.37,1878,0,1878,26.3616,1.5,3
1353.38,1878,0,1878,26.3616,1.5,3
1358.4,1878,0,1878,26.3616,1.5,3
1363.41,1878,0,1878,26.3616,1.5,3
1368.42,1878,0,1878,26.3616,1.5,3
1373.43,1878,0,1878,26.3616,1.5,3
1378.45,1878,0,1878,26.3616,1.5,3
1383.46,1878,0,1878,26.3616,1.5,3
1388.47,1878,0,1878,26.3616,1.5,3
1393.48,1878,0,1878,26.3616,1.5,3
1398.5,1878,0,1878,26.3616,1.5,3
1403.51,1878,0,1878,26.3616,1.5,3
1408.52,1878,0,1878,26.3616,1.5,3
1413.53,1878,0,1878,26.3616,1.5,3
1418.55,1878,0,1878,26.3616,1.5,3
1423.56,1878,0,1878,26.3616,1.5,3
1428.57,1878,0,1878,26.3616,1.5,3
1433.58,1878,0,1878,26.3616,1.5,3
1438.6,1878,0,1878,26.3616,1.5,3
1443.61,1878,0,1878,26.3616,1.5,3
