x_um,T_K,fl,T_analytical,front_analytical_um,time_ms,snapshot
1448.62,1878,0,1878,26.3616,1.5,3
1453.63,1878,0,1878,26.3616,1.5,3
1458.65,1878,0,1878,26.3616,1.5,3
1463.66,1878,0,1878,26.3616,1.5,3
1468.67,1878,0,1878,26.3616,1.5,3
1473.68,1878,0,1878,26.3616,1.5,3
1478.7,1878,0,1878,26.3616,1.5,3
1483.71,1878,0,1878,26.3616,1.5,3
1488.72,1878,0,1878,26.3616,1.5,3
1493.73,1878,0,1878,26.3616,1.5,3
1498.75,1878,0,1878,26.3616,1.5,3
1503.76,1878,0,1878,26.3616,1.5,3
1508.77,1878,0,1878,26.3616,1.5,3
1513.78,1878,0,1878,26.3616,1.5,3
1518.8,1878,0,1878,26.3616,1.5,3
1523.81,1878,0,1878,26.3616,1.5,3
1528.82,1878,0,1878,26.3616,1.5,3
1533.83,1878,0,1878,26.3616,1.5,3
1538.85,1878,0,1878,26.3616,1.5,3
1543.86,1878,0,1878,26.3616,1.5,3
1548.87,1878,0,1878,26.3616,1.5,3
1553.88,1878,0,1878,26.3616,1.5,3
1558.9,1878,0,1878,26.3616,1.5,3
1563.91,1878,0,1878,26.3616,1.5,3
1568.92,1878,0,1878,26.3616,1.5,3
1573.93,1878,0,1878,26.3616,1.5,3
1578.95,1878,0,1878,26.3616,1.5,3
1583.96,1878,0,1878,26.3616,1.5,3
1588.97,1878,0,1878,26.3616,1.5,3
1593.98,1878,0,1878,26.3616,1.5,3
1599,1878,0,1878,26.3616,1.5,3
1604.01,1878,0,1878,26.3616,1.5,3
1609.02,1878,0,1878,26.3616,1.5,3
1614.04,1878,0,1878,26.3616,1.5,3
1619.05,1878,0,1878,26.3616,1.5,3
1624.06,1878,0,1878,26.3616,1.5,3
1629.07,1878,0,1878,26.3616,1.5,3
1634.09,1878,0,1878,26.3616,1.5,3
1639.1,1878,0,1878,26.3616,1.5,3
1644.11,1878,0,1878,26.3616,1.5,3
1649.12,1878,0,1878,26.3616,1.5,3
1654.14,1878,0,1878,26.3616,1.5,3
1659.15,1878,0,1878,26.3616,1.5,3
1664.16,1878,0,1878,26.3616,1.5,3
1669.17,1878,0,1878,26.3616,1.5,3
1674.19,1878,0,1878,26.3616,1.5,3
1679.2,1878,0,1878,26.3616,1.5,3
1684.21,1878,0,1878,26.3616,1.5,3
1689.22,1878,0,1878,26.3616,1.5,3
1694.24,1878,0,1878,26.3616,1.5,3
1699.25,1878,0,1878,26.3616,1.5,3
1704.26,1878,0,1878,26.3616,1.5,3
1709.27,1878,0,1878,26.3616,1.5,3
1714.29,1878,0,1878,26.3616,1.5,3
1719.3,1878,0,1878,26.3616,1.5,3
1724.31,1878,0,1878,26.3616,1.5,3
1729.32,1878,0,1878,26.3616,1.5,3
1734.34,1878,0,1878,26.3616,1.5,3
1739.35,1878,0,1878,26.3616,1.5,3
1744.36,1878,0,1878,26.3616,1.5,3
1749.37,1878,0,1878,26.3616,1.5,3
1754.39,1878,0,1878,26.3616,1.5,3
1759.4,1878,0,1878,26.3616,1.5,3
1764.41,1878,0,1878,26.3616,1.5,3
1769.42,1878,0,1878,26.3616,1.5,3
1774.44,1878,0,1878,26.3616,1.5,3
1779.45,1878,0,1878,26.3616,1.5,3
1784.46,1878,0,1878,26.3616,1.5,3
1789.47,1878,0,1878,26.3616,1.5,3
1794.49,1878,0,1878,26.3616,1.5,3
1799.5,1878,0,1878,26.3616,1.5,3
1804.51,1878,0,1878,26.3616,1.5,3
1809.52,1878,0,1878,26.3616,1.5,3
1814.54,1878,0,1878,26.3616,1.5,3
1819.55,1878,0,1878,26.3616,1.5,3
1824.56,1878,0,1878,26.3616,1.5,3
1829.57,1878,0,1878,26.3616,1.5,3
1834.59,1878,0,1878,26.3616,1.5,3
1839.6,1878,0,1878,26.3616,1.5,3
1844.61,1878,0,1878,26.3616,1.5,3
1849.62,1878,0,1878,26.3616,1.5,3
1854.64,1878,0,1878,26.3616,1.5,3
1859.65,1878,0,1878,26.3616,1.5,3
1864.66,1878,0,1878,26.3616,1.5,3
1869.67,1878,0,1878,26.3616,1.5,3
1874.69,1878,0,1878,26.3616,1.5,3
1879.7,1878,0,1878,26.3616,1.5,3
1884.71,1878,0,1878,26.3616,1.5,3
1889.72,1878,0,1878,26.3616,1.5,3
1894.74,1878,0,1878,26.3616,1.5,3
1899.75,1878,0,1878,26.3616,1.5,3
1904.76,1878,0,1878,26.3616,1.5,3
1909.77,1878,0,1878,26.3616,1.5,3
1914.79,1878,0,1878,26.3616,1.5,3
1919.8,1878,0,1878,26.3616,1.5,3
1924.81,1878,0,1878,26.3616,1.5,3
1929.82,1878,0,1878,26.3616,1.5,3
1934.84,1878,0,1878,26.3616,1.5,3
1939.85,1878,0,1878,26.3616,1.5,3
1944.86,1878,0,1878,26.3616,1.5,3
1949.87,1878,0,1878,26.3616,1.5,3
1954.89,1878,0,1878,26.3616,1.5,3
1959.9,1878,0,1878,26.3616,1.5,3
1964.91,1878,0,1878,26.3616,1.5,3
1969.92,1878,0,1878,26.3616,1.5,3
1974.94,1878,0,1878,26.3616,1.5,3
1979.95,1878,2.71267e-06,1878,26.3616,1.5,3
1984.96,1878,0,1878,26.3616,1.5,3
1989.97,1878,0,1878,26.3616,1.5,3
1994.99,1878,0,1878,26.3616,1.5,3
2000,1878,0,1878,26.3616,1.5,3
0,1923,0.999439,1923,30.4398,2,4
5.01253,1921.27,0.961461,1915.49,30.4398,2,4
10.0251,1918.91,0.909012,1908,30.4398,2,4
15.0376,1916.46,0.85459,1900.54,30.4398,2,4
20.0501,1913.92,0.798277,1893.13,30.4398,2,4
25.0627,1911.31,0.740261,1885.79,30.4398,2,4
30.0752,1908.63,0.680664,1878.52,30.4398,2,4
35.0877,1905.89,0.619689,1878,30.4398,2,4
40.1003,1903.1,0.55772,1878,30.4398,2,4
45.1128,1900.28,0.495139,1878,30.4398,2,4
50.1253,1897.46,0.432359,1878,30.4398,2,4
55.1378,1894.66,0.370147,1878,30.4398,2,4
60.1504,1891.92,0.309429,1878,30.4398,2,4
65.1629,1889.31,0.251286,1878,30.4398,2,4
70.1754,1886.86,0.196984,1878,30.4398,2,4
75.188,1884.66,0.14806,1878,30.4398,2,4
80.2005,1882.76,0.105876,1878,30.4398,2,4
85.213,1881.22,0.0716634,1878,30.4398,2,4
90.2256,1880.06,0.0457248,1878,30.4398,2,4
95.2381,1879.24,0.0274712,1878,30.4398,2,4
100.251,1878.7,0.015587,1878,30.4398,2,4
105.263,1878.37,0.00827094,1878,30.4398,2,4
110.276,1878.18,0.00399306,1878,30.4398,2,4
115.288,1878.07,0.00163845,1878,30.4398,2,4
120.301,1878.02,0.000461155,1878,30.4398,2,4
125.313,1878,6.51042e-05,1878,30.4398,2,4
130.326,1878,0,1878,30.4398,2,4
135.338,1878,0,1878,30.4398,2,4
140.351,1878,2.71267e-06,1878,30.4398,2,4
145.363,1878,0,1878,30.4398,2,4
150.376,1878,2.71267e-06,1878,30.4398,2,4
155.388,1878,0,1878,30.4398,2,4
160.401,1878,0,1878,30.4398,2,4
165.414,1878,0,1878,30.4398,2,4
170.426,1878,0,1878,30.4398,2,4
175.439,1878,2.71267e-06,1878,30.4398,2,4
180.451,1878,0,1878,30.4398,2,4
185.464,1878,0,1878,30.4398,2,4
190.476,1878,0,1878,30.4398,2,4
195.489,1878,0,1878,30.4398,2,4
200.501,1878,0,1878,30.4398,2,4
205.514,1878,0,1878,30.4398,2,4
210.526,1878,0,1878,30.4398,2,4
215.539,1878,0,1878,30.4398,2,4
220.551,1878,0,1878,30.4398,2,4
225.564,1878,0,1878,30.4398,2,4
230.576,1878,0,1878,30.4398,2,4
235.589,1878,0,1878,30.4398,2,4
240.602,1878,0,1878,30.4398,2,4
245.614,1878,0,1878,30.4398,2,4
250.627,1878,0,1878,30.4398,2,4
255.639,1878,0,1878,30.4398,2,4
260.652,1878,0,1878,30.4398,2,4
265.664,1878,2.71267e-06,1878,30.4398,2,4
270.677,1878,0,1878,30.4398,2,4
275.689,1878,2.71267e-06,1878,30.4398,2,4
280.702,1878,0,1878,30.4398,2,4
285.714,1878,0,1878,30.4398,2,4
290.727,1878,0,1878,30.4398,2,4
295.739,1878,0,1878,30.4398,2,4
300.752,1878,0,1878,30.4398,2,4
305.764,1878,0,1878,30.4398,2,4
310.777,1878,0,1878,30.4398,2,4
315.789,1878,0,1878,30.4398,2,4
320.802,1878,0,1878,30.4398,2,4
325.815,1878,0,1878,30.4398,2,4
330.827,1878,0,1878,30.4398,2,4
335.84,1878,0,1878,30.4398,2,4
340.852,1878,0,1878,30.4398,2,4
345.865,1878,0,1878,30.4398,2,4
350.877,1878,0,1878,30.4398,2,4
355.89,1878,0,1878,30.4398,2,4
360.902,1878,0,1878,30.4398,2,4
365.915,1878,0,1878,30.4398,2,4
370.927,1878,0,1878,30.4398,2,4
375.94,1878,0,1878,30.4398,2,4
380.952,1878,0,1878,30.4398,2,4
385.965,1878,0,1878,30.4398,2,4
390.977,1878,0,1878,30.4398,2,4
395.99,1878,0,1878,30.4398,2,4
401.003,1878,0,1878,30.4398,2,4
406.015,1878,0,1878,30.4398,2,4
411.028,1878,0,1878,30.4398,2,4
416.04,1878,0,1878,30.4398,2,4
421.053,1878,0,1878,30.4398,2,4
426.065,1878,0,1878,30.4398,2,4
431.078,1878,0,1878,30.4398,2,4
436.09,1878,0,1878,30.4398,2,4
441.103,1878,0,1878,30.4398,2,4
446.115,1878,0,1878,30.4398,2,4
451.128,1878,0,1878,30.4398,2,4
456.14,1878,0,1878,30.4398,2,4
461.153,1878,0,1878,30.4398,2,4
466.165,1878,0,1878,30.4398,2,4
471.178,1878,0,1878,30.4398,2,4
476.19,1878,0,1878,30.4398,2,4
481.203,1878,0,1878,30.4398,2,4
486.216,1878,0,1878,30.4398,2,4
491.228,1878,0,1878,30.4398,2,4
496.241,1878,0,1878,30.4398,2,4
501.253,1878,0,1878,30.4398,2,4
506.266,1878,0,1878,30.4398,2,4
511.278,1878,0,1878,30.4398,2,4
516.291,1878,0,1878,30.4398,2,4
521.303,1878,0,1878,30.4398,2,4
526.316,1878,0,1878,30.4398,2,4
531.328,1878,0,1878,30.4398,2,4
536.341,1878,0,1878,30.4398,2,4
541.353,1878,0,1878,30.4398,2,4
546.366,1878,0,1878,30.4398,2,4
551.378,1878,0,1878,30.4398,2,4
556.391,1878,0,1878,30.4398,2,4
561.404,1878,0,1878,30.4398,2,4
566.416,1878,0,1878,30.4398,2,4
571.429,1878,0,1878,30.4398,2,4
576.441,1878,0,1878,30.4398,2,4
581.454,1878,0,1878,30.4398,2,4
586.466,1878,0,1878,30.4398,2,4
591.479,1878,0,1878,30.4398,2,4
596.491,1878,0,1878,30.4398,2,4
601.504,1878,0,1878,30.4398,2,4
606.516,1878,0,1878,30.4398,2,4
611.529,1878,0,1878,30.4398,2,4
616.541,1878,0,1878,30.4398,2,4
621.554,1878,0,1878,30.4398,2,4
626.566,1878,0,1878,30.4398,2,4
631.579,1878,0,1878,30.4398,2,4
636.591,1878,0,1878,30.4398,2,4
641.604,1878,0,1878,30.4398,2,4
646.617,1878,0,1878,30.4398,2,4
651.629,1878,0,1878,30.4398,2,4
656.642,1878,0,1878,30.4398,2,4
661.654,1878,0,1878,30.4398,2,4
666.667,1878,0,1878,30.4398,2,4
671.679,1878,0,1878,30.4398,2,4
676.692,1878,0,1878,30.4398,2,4
681.704,1878,0,1878,30.4398,2,4
686.717,1878,0,1878,30.4398,2,4
691.729,1878,0,1878,30.4398,2,4
696.742,1878,0,1878,30.4398,2,4
701.754,1878,0,1878,30.4398,2,4
706.767,1878,0,1878,30.4398,2,4
711.779,1878,0,1878,30.4398,2,4
716.792,1878,0,1878,30.4398,2,4
721.805,1878,0,1878,30.4398,2,4
726.817,1878,0,1878,30.4398,2,4
731.83,1878,0,1878,30.4398,2,4
736.842,1878,0,1878,30.4398,2,4
741.855,1878,0,1878,30.4398,2,4
746.867,1878,0,1878,30.4398,2,4
751.88,1878,0,1878,30.4398,2,4
756.892,1878,0,1878,30.4398,2,4
761.905,1878,0,1878,30.4398,2,4
766.917,1878,0,1878,30.4398,2,4
771.93,1878,0,1878,30.4398,2,4
776.942,1878,0,1878,30.4398,2,4
781.955,1878,0,1878,30.4398,2,4
786.967,1878,0,1878,30.4398,2,4
791.98,1878,0,1878,30.4398,2,4
796.992,1878,0,1878,30.4398,2,4
802.005,1878,0,1878,30.4398,2,4
807.018,1878,0,1878,30.4398,2,4
812.03,1878,0,1878,30.4398,2,4
817.043,1878,0,1878,30.4398,2,4
822.055,1878,0,1878,30.4398,2,4
827.068,1878,0,1878,30.4398,2,4
832.08,1878,0,1878,30.4398,2,4
837.093,1878,0,1878,30.4398,2,4
842.105,1878,0,1878,30.4398,2,4
847.118,1878,0,1878,30.4398,2,4
852.13,1878,0,1878,30.4398,2,4
857.143,1878,0,1878,30.4398,2,4
862.155,1878,0,1878,30.4398,2,4
867.168,1878,0,1878,30.4398,2,4
872.18,1878,0,1878,30.4398,2,4
877.193,1878,0,1878,30.4398,2,4
882.206,1878,0,1878,30.4398,2,4
887.218,1878,0,1878,30.4398,2,4
892.231,1878,0,1878,30.4398,2,4
897.243,1878,0,1878,30.4398,2,4
902.256,1878,0,1878,30.4398,2,4
907.268,1878,0,1878,30.4398,2,4
912.281,1878,0,1878,30.4398,2,4
917.293,1878,0,1878,30.4398,2,4
922.306,1878,0,1878,30.4398,2,4
927.318,1878,0,1878,30.4398,2,4
932.331,1878,0,1878,30.4398,2,4
937.343,1878,0,1878,30.4398,2,4
942.356,1878,0,1878,30.4398,2,4
947.368,1878,0,1878,30.4398,2,4
952.381,1878,0,1878,30.4398,2,4
957.393,1878,0,1878,30.4398,2,4
962.406,1878,0,1878,30.4398,2,4
967.419,1878,0,1878,30.4398,2,4
972.431,1878,0,1878,30.4398,2,4
977.444,1878,0,1878,30.4398,2,4
982.456,1878,0,1878,30.4398,2,4
987.469,1878,0,1878,30.4398,2,4
992.481,1878,0,1878,30.4398,2,4
997.494,1878,0,1878,30.4398,2,4
1002.51,1878,0,1878,30.4398,2,4
1007.52,1878,0,1878,30.4398,2,4
1012.53,1878,0,1878,30.4398,2,4
1017.54,1878,0,1878,30.4398,2,4
1022.56,1878,0,1878,30.4398,2,4
1027.57,1878,0,1878,30.4398,2,4
1032.58,1878,0,1878,30.4398,2,4
1037.59,1878,0,1878,30.4398,2,4
1042.61,1878,0,1878,30.4398,2,4
1047.62,1878,0,1878,30.4398,2,4
1052.63,1878,0,1878,30.4398,2,4
1057.64,1878,0,1878,30.4398,2,4
1062.66,1878,0,1878,30.4398,2,4
1067.67,1878,0,1878,30.4398,2,4
1072.68,1878,0,1878,30.4398,2,4
1077.69,1878,0,1878,30.4398,2,4
1082.71,1878,0,1878,30.4398,2,4
1087.72,1878,0,1878,30.4398,2,4
1092.73,1878,0,1878,30.4398,2,4
1097.74,1878,0,1878,30.4398,2,4
1102.76,1878,0,1878,30.4398,2,4
1107.77,1878,0,1878,30.4398,2,4
1112.78,1878,0,1878,30.4398,2,4
1117.79,1878,0,1878,30.4398,2,4
1122.81,1878,0,1878,30.4398,2,4
1127.82,1878,0,1878,30.4398,2,4
1132.83,1878,0,1878,30.4398,2,4
1137.84,1878,0,1878,30.4398,2,4
1142.86,1878,0,1878,30.4398,2,4
1147.87,1878,0,1878,30.4398,2,4
1152.88,1878,0,1878,30.4398,2,4
1157.89,1878,0,1878,30.4398,2,4
1162.91,1878,0,1878,30.4398,2,4
1167.92,1878,0,1878,30.4398,2,4
1172.93,1878,0,1878,30.4398,2,4
1177.94,1878,0,1878,30.4398,2,4
1182.96,1878,0,1878,30.4398,2,4
1187.97,1878,0,1878,30.4398,2,4
1192.98,1878,0,1878,30.4398,2,4
1197.99,1878,0,1878,30.4398,2,4
1203.01,1878,0,1878,30.4398,2,4
1208.02,1878,0,1878,30.4398,2,4
1213.03,1878,0,1878,30.4398,2,4
1218.05,1878,0,1878,30.4398,2,4
1223.06,1878,0,1878,30.4398,2,4
1228.07,1878,0,1878,30.4398,2,4
1233.08,1878,0,1878,30.4398,2,4
1238.1,1878,0,1878,30.4398,2,4
1243.11,1878,0,1878,30.4398,2,4
1248.12,1878,0,1878,30.4398,2,4
1253.13,1878,0,1878,30.4398,2,4
1258.15,1878,0,1878,30.4398,2,4
1263.16,1878,0,1878,30.4398,2,4
1268.17,1878,0,1878,30.4398,2,4
1273.18,1878,0,1878,30.4398,2,4
1278.2,1878,0,1878,30.4398,2,4
1283.21,1878,0,1878,30.4398,2,4
1288.22,1878,0,1878,30.4398,2,4
1293.23,1878,0,1878,30.4398,2,4
1298.25,1878,0,1878,30.4398,2,4
1303.26,1878,0,1878,30.4398,2,4
1308.27,1878,0,1878,30.4398,2,4
1313.28,1878,0,1878,30.4398,2,4
1318.3,1878,0,1878,30.4398,2,4
1323.31,1878,0,1878,30.4398,2,4
1328.32,1878,0,1878,30.4398,2,4
1333.33,1878,0,1878,30.4398,2,4
1338.35,1878,0,1878,30.4398,2,4
1343.36,1878,0,1878,30.4398,2,4
1348.37,1878,0,1878,30.4398,2,4
1353.38,1878,0,1878,30.4398,2,4
1358.4,1878,0,1878,30.4398,2,4
1363.41,1878,0,1878,30.4398,2,4
1368.42,1878,0,1878,30.4398,2,4
1373.43,1878,0,1878,30.4398,2,4
1378.45,1878,0,1878,30.4398,2,4
1383.46,1878,0,1878,30.4398,2,4
1388.47,1878,0,1878,30.4398,2,4
1393.48,1878,0,1878,30.4398,2,4
1398.5,1878,0,1878,30.4398,2,4
1403.51,1878,0,1878,30.4398,2,4
1408.52,1878,0,1878,30.4398,2,4
1413.53,1878,0,1878,30.4398,2,4
1418.55,1878,0,1878,30.4398,2,4
1423.56,1878,0,1878,30.4398,2,4
1428.57,1878,0,1878,30.4398,2,4
1433.58,1878,0,1878,30.4398,2,4
1438.6,1878,0,1878,30.4398,2,4
1443.61,1878,0,1878,30.4398,2,4
1448.62,1878,0,1878,30.4398,2,4
1453.63,1878,0,1878,30.4398,2,4
1458.65,1878,0,1878,30.4398,2,4
1463.66,1878,0,1878,30.4398,2,4
1468.67,1878,0,1878,30.4398,2,4
1473.68,1878,0,1878,30.4398,2,4
1478.7,1878,0,1878,30.4398,2,4
1483.71,1878,0,1878,30.4398,2,4
1488.72,1878,0,1878,30.4398,2,4
1493.73,1878,0,1878,30.4398,2,4
1498.75,1878,0,1878,30.4398,2,4
1503.76,1878,0,1878,30.4398,2,4
1508.77,1878,0,1878,30.4398,2,4
1513.78,1878,0,1878,30.4398,2,4
1518.8,1878,0,1878,30.4398,2,4
1523.81,1878,0,1878,30.4398,2,4
1528.82,1878,0,1878,30.4398,2,4
1533.83,1878,0,1878,30.4398,2,4
1538.85,1878,0,1878,30.4398,2,4
1543.86,1878,0,1878,30.4398,2,4
1548.87,1878,0,1878,30.4398,2,4
1553.88,1878,0,1878,30.4398,2,4
1558.9,1878,0,1878,30.4398,2,4
1563.91,1878,0,1878,30.4398,2,4
1568.92,1878,0,1878,30.4398,2,4
1573.93,1878,0,1878,30.4398,2,4
1578.95,1878,0,1878,30.4398,2,4
1583.96,1878,0,1878,30.4398,2,4
1588.97,1878,0,1878,30.4398,2,4
1593.98,1878,0,1878,30.4398,2,4
1599,1878,0,1878,30.4398,2,4
1604.01,1878,0,1878,30.4398,2,4
1609.02,1878,0,1878,30.4398,2,4
1614.04,1878,0,1878,30.4398,2,4
1619.05,1878,0,1878,30.4398,2,4
1624.06,1878,0,1878,30.4398,2,4
1629.07,1878,0,1878,30.4398,2,4
1634.09,1878,0,1878,30.4398,2,4
1639.1,1878,0,1878,30.4398,2,4
1644.11,1878,0,1878,30.4398,2,4
1649.12,1878,0,1878,30.4398,2,4
1654.14,1878,0,1878,30.4398,2,4
1659.15,1878,0,1878,30.4398,2,4
1664.16,1878,0,1878,30.4398,2,4
1669.17,1878,0,1878,30.4398,2,4
1674.19,1878,0,1878,30.4398,2,4
1679.2,1878,0,1878,30.4398,2,4
1684.21,1878,0,1878,30.4398,2,4
1689.22,1878,0,1878,30.4398,2,4
1694.24,1878,0,1878,30.4398,2,4
1699.25,1878,0,1878,30.4398,2,4
1704.26,1878,0,1878,30.4398,2,4
1709.27,1878,0,1878,30.4398,2,4
1714.29,1878,0,1878,30.4398,2,4
1719.3,1878,0,1878,30.4398,2,4
1724.31,1878,0,1878,30.4398,2,4
1729.32,1878,0,1878,30.4398,2,4
1734.34,1878,0,1878,30.4398,2,4
1739.35,1878,0,1878,30.4398,2,4
1744.36,1878,0,1878,30.4398,2,4
1749.37,1878,0,1878,30.4398,2,4
1754.39,1878,0,1878,30.4398,2,4
1759.4,1878,0,1878,30.4398,2,4
1764.41,1878,0,1878,30.4398,2,4
1769.42,1878,0,1878,30.4398,2,4
1774.44,1878,0,1878,30.4398,2,4
1779.45,1878,0,1878,30.4398,2,4
1784.46,1878,0,1878,30.4398,2,4
1789.47,1878,0,1878,30.4398,2,4
1794.49,1878,0,1878,30.4398,2,4
1799.5,1878,0,1878,30.4398,2,4
1804.51,1878,0,1878,30.4398,2,4
1809.52,1878,0,1878,30.4398,2,4
1814.54,1878,0,1878,30.4398,2,4
1819.55,1878,0,1878,30.4398,2,4
1824.56,1878,0,1878,30.4398,2,4
1829.57,1878,0,1878,30.4398,2,4
1834.59,1878,0,1878,30.4398,2,4
1839.6,1878,0,1878,30.4398,2,4
1844.61,1878,0,1878,30.4398,2,4
1849.62,1878,0,1878,30.4398,2,4
1854.64,1878,0,1878,30.4398,2,4
1859.65,1878,0,1878,30.4398,2,4
1864.66,1878,0,1878,30.4398,2,4
1869.67,1878,0,1878,30.4398,2,4
1874.69,1878,0,1878,30.4398,2,4
1879.7,1878,0,1878,30.4398,2,4
1884.71,1878,0,1878,30.4398,2,4
1889.72,1878,0,1878,30.4398,2,4
1894.74,1878,0,1878,30.4398,2,4
1899.75,1878,0,1878,30.4398,2,4
1904.76,1878,0,1878,30.4398,2,4
1909.77,1878,0,1878,30.4398,2,4
1914.79,1878,0,1878,30.4398,2,4
1919.8,1878,0,1878,30.4398,2,4
1924.81,1878,0,1878,30.4398,2,4
1929.82,1878,0,1878,30.4398,2,4
1934.84,1878,0,1878,30.4398,2,4
1939.85,1878,0,1878,30.4398,2,4
1944.86,1878,0,1878,30.4398,2,4
1949.87,1878,0,1878,30.4398,2,4
1954.89,1878,0,1878,30.4398,2,4
1959.9,1878,0,1878,30.4398,2,4
1964.91,1878,0,1878,30.4398,2,4
1969.92,1878,0,1878,30.4398,2,4
1974.94,1878,0,1878,30.4398,2,4
1979.95,1878,0,1878,30.4398,2,4
1984.96,1878,0,1878,30.4398,2,4
1989.97,1878,0,1878,30.4398,2,4
1994.99,1878,2.71267e-06,1878,30.4398,2,4
2000,1878,0,1878,30.4398,2,4
